head;tail;relation
Alopecia-intellectual disability-hypergonadotropic hypogonadism syndrome;Devriendt-Vandenberghe-Fryns syndrome;exactMatch
Rare urogenital disease;group of disorders;broadMatch
Rare genetic eye disease;group of disorders;broadMatch
Rare genetic eye disease;Rare genetic disease;broadMatch
Rare genetic eye disease;Rare genetic ophthalmologic disease;exactMatch
Rare non-syndromic intellectual disability;disease;broadMatch
Rare non-syndromic intellectual disability;Rare NSID;exactMatch
X-linked Alport syndrome-diffuse leiomyomatosis;clinical subtype;broadMatch
X-linked Alport syndrome-diffuse leiomyomatosis;Xq22.3 microdeletion syndrome;exactMatch
Anomaly of the mitral subvalvular apparatus;morphological anomaly;broadMatch
Genetic cardiac rhythm disease;Rare cardiac rhythm disease;broadMatch
Genetic cardiac rhythm disease;group of disorders;broadMatch
Genetic cardiac rhythm disease;Rare genetic cardiac disease;broadMatch
Rare gastroesophageal disease;group of disorders;broadMatch
Rare gastroesophageal disease;Rare gastroenterologic disease;broadMatch
Rare pancreatic disease;group of disorders;broadMatch
Rare pancreatic disease;Rare gastroenterologic disease;broadMatch
Rare vascular liver disease;group of disorders;broadMatch
Rare vascular liver disease;Rare hepatic disease;broadMatch
Rare parenchymal liver disease;group of disorders;broadMatch
Rare parenchymal liver disease;Rare hepatic disease;broadMatch
Rare metabolic liver disease;Rare genetic hepatic disease;broadMatch
Rare metabolic liver disease;group of disorders;broadMatch
Rare metabolic liver disease;Rare hepatic disease;broadMatch
Rare biliary tract disease;group of disorders;broadMatch
Rare biliary tract disease;Rare hepatic disease;broadMatch
Rare hepatic and biliary tract tumor;group of disorders;broadMatch
Rare hepatic and biliary tract tumor;Rare hepatic disease;broadMatch
Rare hepatic and biliary tract tumor;Rare digestive tumor;broadMatch
Rare pulmonary disease;group of disorders;broadMatch
Rare pulmonary disease;Rare respiratory disease;broadMatch
Rare bronchopulmonary tumor;group of disorders;broadMatch
Rare bronchopulmonary tumor;Rare respiratory tumor;broadMatch
Rare eye tumor;group of disorders;broadMatch
Rare eye tumor;Rare ophthalmic disorder;broadMatch
Rare eye tumor;Rare tumor;broadMatch
Rare diabetes mellitus;group of disorders;broadMatch
Rare diabetes mellitus;Rare endocrine disease;broadMatch
Rare dyslipidemia;Rare genetic endocrine disease;broadMatch
Rare dyslipidemia;Disorder of lipid metabolism;broadMatch
Rare dyslipidemia;group of disorders;broadMatch
Rare dyslipidemia;Rare endocrine disease;broadMatch
Rare adrenal disease;group of disorders;broadMatch
Rare adrenal disease;Rare endocrine disease;broadMatch
Rare thyroid disease;group of disorders;broadMatch
Rare thyroid disease;Rare endocrine disease;broadMatch
Polyendocrinopathy;group of disorders;broadMatch
Polyendocrinopathy;Rare endocrine disease;broadMatch
Pituitary deficiency;Rare hypothalamic or pituitary disease;broadMatch
Pituitary deficiency;Rare genetic hypothalamic or pituitary disease;broadMatch
Pituitary deficiency;group of disorders;broadMatch
Primary adrenal insufficiency;Rare adrenal disease;broadMatch
Primary adrenal insufficiency;group of disorders;broadMatch
Chronic primary adrenal insufficiency;Primary adrenal insufficiency;broadMatch
Chronic primary adrenal insufficiency;group of disorders;broadMatch
Chronic primary adrenal insufficiency;CPAI;exactMatch
Chronic primary adrenal insufficiency;Chronic adrenocorticoid insufficiency;exactMatch
Genetic chronic primary adrenal insufficiency;Chronic primary adrenal insufficiency;broadMatch
Genetic chronic primary adrenal insufficiency;Rare genetic adrenal disease;broadMatch
Genetic chronic primary adrenal insufficiency;group of disorders;broadMatch
Acquired chronic primary adrenal insufficiency;Chronic primary adrenal insufficiency;broadMatch
Acquired chronic primary adrenal insufficiency;group of disorders;broadMatch
Combined T and B cell immunodeficiency;Primary immunodeficiency due to a defect in adaptive immunity;broadMatch
Combined T and B cell immunodeficiency;group of disorders;broadMatch
Immunodeficiency predominantly affecting antibody production;Primary immunodeficiency due to a defect in adaptive immunity;broadMatch
Immunodeficiency predominantly affecting antibody production;group of disorders;broadMatch
Quantitative and/or qualitative congenital phagocyte defect;Primary immunodeficiency due to a defect in innate immunity;broadMatch
Quantitative and/or qualitative congenital phagocyte defect;group of disorders;broadMatch
Constitutional neutropenia;Quantitative and/or qualitative congenital phagocyte defect;broadMatch
Constitutional neutropenia;group of disorders;broadMatch
Constitutional neutropenia;Rare disorder potentially indicated for hematopoietic stem cell transplant;broadMatch
Primary immunodeficiency due to a defect in innate immunity;Primary immunodeficiency;broadMatch
Primary immunodeficiency due to a defect in innate immunity;group of disorders;broadMatch
Immunodeficiency due to a complement cascade protein anomaly;Primary immunodeficiency due to a defect in innate immunity;broadMatch
Immunodeficiency due to a complement cascade protein anomaly;group of disorders;broadMatch
Periodic fever syndrome;group of disorders;broadMatch
Periodic fever syndrome;Autoinflammatory syndrome;broadMatch
Primary immunodeficiency;Rare genetic immune disease;broadMatch
Primary immunodeficiency;group of disorders;broadMatch
Primary immunodeficiency;Rare immune disease;broadMatch
Rare epilepsy;group of disorders;broadMatch
Rare epilepsy;Rare neurologic disease;broadMatch
Multiple system atrophy;disease;broadMatch
Multiple system atrophy;MSA;exactMatch
Multiple system atrophy;Multisystem atrophy;exactMatch
Early-onset autosomal dominant Alzheimer disease;disease;broadMatch
Early-onset autosomal dominant Alzheimer disease;EOFAD;exactMatch
Early-onset autosomal dominant Alzheimer disease;Early-onset familial autosomal dominant Alzheimer disease;exactMatch
Early-onset autosomal dominant Alzheimer disease;Familial Alzheimer disease;exactMatch
Medullar disease;group of disorders;broadMatch
Medullar disease;Rare neurologic disease;broadMatch
Rare ataxia;group of disorders;broadMatch
Rare ataxia;Rare neurologic disease;broadMatch
Rare movement disorder;group of disorders;broadMatch
Rare movement disorder;Rare neurologic disease;broadMatch
Brain inflammatory disease;Rare neuroinflammatory or neuroimmunological disease;broadMatch
Brain inflammatory disease;group of disorders;broadMatch
Neurovascular malformation;group of disorders;broadMatch
Neurovascular malformation;Rare central nervous system and retinal vascular disease;broadMatch
Classic lissencephaly;group of disorders;broadMatch
Classic lissencephaly;Lissencephaly;broadMatch
Classic lissencephaly;Lissencephaly type 1;exactMatch
Other syndrome with lissencephaly as a major feature;group of disorders;broadMatch
Other syndrome with lissencephaly as a major feature;Lissencephaly;broadMatch
Lissencephaly type 3;group of disorders;broadMatch
Lissencephaly type 3;Lissencephaly;broadMatch
Pure hereditary spastic paraplegia;group of disorders;broadMatch
Pure hereditary spastic paraplegia;Hereditary spastic paraplegia;broadMatch
Pure hereditary spastic paraplegia;Pure HSP;exactMatch
Pure hereditary spastic paraplegia;Pure SPG;exactMatch
Pure hereditary spastic paraplegia;Pure familial spastic paraplegia;exactMatch
Pure hereditary spastic paraplegia;Uncomplicated HSP;exactMatch
Pure hereditary spastic paraplegia;Uncomplicated SPG;exactMatch
Pure hereditary spastic paraplegia;Uncomplicated familial spastic paraplegia;exactMatch
Pure hereditary spastic paraplegia;Uncomplicated hereditary spastic paraplegia;exactMatch
Complex hereditary spastic paraplegia;group of disorders;broadMatch
Complex hereditary spastic paraplegia;Hereditary spastic paraplegia;broadMatch
Complex hereditary spastic paraplegia;Complex HSP;exactMatch
Complex hereditary spastic paraplegia;Complex SPG;exactMatch
Complex hereditary spastic paraplegia;Complex familial spastic paraplegia;exactMatch
Complex hereditary spastic paraplegia;Complicated HSP;exactMatch
Complex hereditary spastic paraplegia;Complicated SPG;exactMatch
Complex hereditary spastic paraplegia;Complicated familial spastic paraplegia;exactMatch
Complex hereditary spastic paraplegia;Complicated hereditary spastic paraplegia;exactMatch
Autosomal dominant limb-girdle muscular dystrophy;Limb-girdle muscular dystrophy;broadMatch
Autosomal dominant limb-girdle muscular dystrophy;group of disorders;broadMatch
Autosomal recessive limb-girdle muscular dystrophy;Limb-girdle muscular dystrophy;broadMatch
Autosomal recessive limb-girdle muscular dystrophy;group of disorders;broadMatch
Autosomal monosomy;group of disorders;broadMatch
Autosomal monosomy;Autosomal anomaly;broadMatch
Autosomal monosomy;Autosomal deletion;exactMatch
Rickettsial disease;Rare bacterial infectious disease;broadMatch
Rickettsial disease;group of disorders;broadMatch
Rickettsial disease;Rickettsiae disease;exactMatch
Spotted fever rickettsiosis;Rickettsial disease;broadMatch
Spotted fever rickettsiosis;group of disorders;broadMatch
Spotted fever rickettsiosis;Spotted fever rickettsiae disease;exactMatch
Typhus-group rickettsiosis;Rickettsial disease;broadMatch
Typhus-group rickettsiosis;group of disorders;broadMatch
Typhus-group rickettsiosis;Typhus-group rickettsiae disease;exactMatch
Human herpesvirus 8-related disorder;Rare virus associated tumor;broadMatch
Human herpesvirus 8-related disorder;group of disorders;broadMatch
Human herpesvirus 8-related disorder;HHV-8-related disorder;exactMatch
Amaurosis-hypertrichosis syndrome;disease;broadMatch
Unexplained periodic fever syndrome;Periodic fever syndrome;broadMatch
Unexplained periodic fever syndrome;group of disorders;broadMatch
Multiple congenital anomalies/dysmorphic syndrome-intellectual disability;Genetic multiple congenital anomalies/dysmorphic syndrome;broadMatch
Multiple congenital anomalies/dysmorphic syndrome-intellectual disability;group of disorders;broadMatch
Multiple congenital anomalies/dysmorphic syndrome-intellectual disability;Multiple congenital anomalies/dysmorphic syndrome;broadMatch
Multiple congenital anomalies/dysmorphic syndrome-intellectual disability;MCA/MR;exactMatch
Multiple congenital anomalies/dysmorphic syndrome-intellectual disability;Multiple congenital anomalies-intellectual disability with or without dysmorphism;exactMatch
Multiple congenital anomalies/dysmorphic syndrome-variable intellectual disability syndrome;group of disorders;broadMatch
Multiple congenital anomalies/dysmorphic syndrome-variable intellectual disability syndrome;Multiple congenital anomalies/dysmorphic syndrome;broadMatch
Multiple congenital anomalies/dysmorphic syndrome-variable intellectual disability syndrome;MCA/variable MR;exactMatch
Multiple congenital anomalies/dysmorphic syndrome-variable intellectual disability syndrome;Multiple congenital anomalies-variable intellectual disability with or without dysmorphism syndrome;exactMatch
Multiple congenital anomalies/dysmorphic syndrome without intellectual disability;group of disorders;broadMatch
Multiple congenital anomalies/dysmorphic syndrome without intellectual disability;Multiple congenital anomalies/dysmorphic syndrome;broadMatch
Multiple congenital anomalies/dysmorphic syndrome without intellectual disability;MCA without intellectual disability;exactMatch
Multiple congenital anomalies/dysmorphic syndrome without intellectual disability;Multiple congenital anomalies without intellectual disability with or without dysmorphism;exactMatch
Congenital generalized hypertrichosis, Ambras type;clinical subtype;broadMatch
Congenital generalized hypertrichosis, Ambras type;Ambras syndrome;exactMatch
Rare syndromic intellectual disability;group of disorders;broadMatch
Rare syndromic intellectual disability;Rare intellectual disability;broadMatch
Acute myeloid leukemia and myelodysplastic syndromes related to alkylating agent;disease;broadMatch
Acute myeloid leukemia and myelodysplastic syndromes related to alkylating agent;AML and myelodysplastic syndromes related to alkylating agent;exactMatch
Acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor;disease;broadMatch
Acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor;AML and myelodysplastic syndromes related to topoisomerase type 2 inhibitor;exactMatch
Autosomal recessive amelia;malformation syndrome;broadMatch
"Acute myeloid leukemia with t(8;21)(q22;q22) translocation";disease;broadMatch
"Acute myeloid leukemia with t(8;21)(q22;q22) translocation";"AML with t(8;21)(q22;q22) translocation";exactMatch
Amelo-onycho-hypohidrotic syndrome;malformation syndrome;broadMatch
Amelo-onycho-hypohidrotic syndrome;Ameloonychohypohidrotic ectodermal dysplasia;exactMatch
Amelo-onycho-hypohidrotic syndrome;Ameloonychohypohidrotic syndrome;exactMatch
Enamel-renal syndrome;malformation syndrome;broadMatch
Enamel-renal syndrome;Amelogenesis imperfecta-nephrocalcinosis syndrome;exactMatch
Beta-mercaptolactate cysteine disulfiduria;biological anomaly;broadMatch
Beta-mercaptolactate cysteine disulfiduria;3-mercaptopyruvate sulfurtransferase deficiency;exactMatch
Beta-mercaptolactate cysteine disulfiduria;Ampola syndrome;exactMatch
Beta-mercaptolactate cysteine disulfiduria;MCDU;exactMatch
Arthrogryposis multiplex congenita;Arthrogryposis syndrome;broadMatch
Arthrogryposis multiplex congenita;group of disorders;broadMatch
Arthrogryposis multiplex congenita;AMC;exactMatch
Arthrogryposis multiplex congenita;Multiple congenital arthrogryposis;exactMatch
Chronic diarrhea due to glucoamylase deficiency;disease;broadMatch
Chronic diarrhea due to glucoamylase deficiency;Maltase-glucoamylase deficiency;exactMatch
Congenital sodium diarrhea;disease;broadMatch
Congenital sodium diarrhea;Na-H exchange deficiency;exactMatch
Congenital sodium diarrhea;Non-syndromic congenital sodium diarrhea;exactMatch
Trehalase deficiency;disease;broadMatch
Trehalase deficiency;Isolated trehalose intolerance;exactMatch
Congenital enterocyte heparan sulfate deficiency;disease;broadMatch
Tropical pancreatitis;disease;broadMatch
Tropical pancreatitis;TCP;exactMatch
Tropical pancreatitis;Tropical calcific chronic pancreatitis;exactMatch
Autoimmune pancreatitis;Rare pancreatic disease;broadMatch
Autoimmune pancreatitis;IgG4-related disease;broadMatch
Autoimmune pancreatitis;group of disorders;broadMatch
Autoimmune pancreatitis;AIP;exactMatch
Undetermined colitis;disease;broadMatch
Leber hereditary optic neuropathy;disease;broadMatch
Leber hereditary optic neuropathy;LHON;exactMatch
Leber hereditary optic neuropathy;Leber optic atrophy;exactMatch
Metaphyseal anadysplasia;disease;broadMatch
Metaphyseal anadysplasia;Maroteaux-Verloes-Stanescu syndrome;exactMatch
Metaphyseal anadysplasia;Regressive metaphyseal dysplasia;exactMatch
Congenital intestinal transport defect;Rare intestinal disease;broadMatch
Congenital intestinal transport defect;Genetic intestinal disease;broadMatch
Congenital intestinal transport defect;group of disorders;broadMatch
Congenital intestinal transport defect;Rare disorder potentially indicated for bowel transplant;broadMatch
Intestinal disease due to vitamin absorption anomaly;Rare intestinal disease;broadMatch
Intestinal disease due to vitamin absorption anomaly;Genetic intestinal disease;broadMatch
Intestinal disease due to vitamin absorption anomaly;group of disorders;broadMatch
Intestinal disease due to fat malabsorption;Rare intestinal disease;broadMatch
Intestinal disease due to fat malabsorption;group of disorders;broadMatch
Congenital intestinal disease due to an enzymatic defect;Rare intestinal disease;broadMatch
Congenital intestinal disease due to an enzymatic defect;Genetic intestinal disease;broadMatch
