head;tail;relation
Disorder of bilateral tympanic membranes (disorder);Disorder of both tympanic membranes;exactMatch
Disorder of bilateral Eustachian tubes (disorder);Disorder of bilateral Eustachian tubes;exactMatch
Disorder of bilateral Eustachian tubes (disorder);Disorder of both Eustachian tubes;exactMatch
Lesion of bilateral external auditory canals (finding);Lesion of bilateral external auditory canals;exactMatch
Lesion of bilateral external auditory canals (finding);Lesion of both external ear canals;exactMatch
Neoplasm (morphologic abnormality);Neoplasm and/or hamartoma (morphologic abnormality);broadMatch
Neoplasm (morphologic abnormality);Tumor;exactMatch
Neoplasm (morphologic abnormality);Tumour;exactMatch
Bone structure of tarsus (body structure);Ossa tarsi;exactMatch
Bone structure of tarsus (body structure);Tarsal bones;exactMatch
Bone structure of tarsus (body structure);Tarsus;exactMatch
Entire tarsal bone (body structure);Entire bone of tarsus;exactMatch
Entire frontal branch of middle cerebral artery (body structure);Entire frontal branches of middle cerebral artery;exactMatch
Disorder of bilateral mastoids (disorder);Disorder of bilateral mastoids;exactMatch
Disorder of bilateral mastoids (disorder);Disorder of both mastoids;exactMatch
Disorder of bilateral middle ears (disorder);Disorder of both middle ears;exactMatch
Disorder of bilateral pinnas (disorder);Disorder of both pinnas;exactMatch
Structure of myocardium of posteroseptal region (body structure);Structure of myocardium of left ventricle (body structure);broadMatch
Structure of myocardium of posteroseptal region (body structure);Myocardium of posteroseptal region;exactMatch
Bronchoscopy (procedure);Bronchial endoscopy;exactMatch
Bronchoscopy (procedure);By - Bronchoscopy;exactMatch
Bronchoscopy (procedure);Endoscopy of bronchus;exactMatch
Bronchoscopy (procedure);Tracheobronchial endoscopy;exactMatch
Disorder of bilateral vestibular nerves (disorder);Disorder of bilateral vestibular nerves;exactMatch
Disorder of bilateral vestibular nerves (disorder);Disorder of both vestibular nerves;exactMatch
Congenital malposition of tongue (disorder);Congenital anomaly of tongue position;exactMatch
Female structure (body structure);Sex structure (body structure);broadMatch
Female structure (body structure);Female;exactMatch
Female structure (body structure);Female individual;exactMatch
Structure of conoid tubercle of clavicle (body structure);Clavicle part (body structure);broadMatch
Structure of conoid tubercle of clavicle (body structure);Conoid tubercle of clavicle;exactMatch
Structure of sternothyroid muscle (body structure);Structure of infrahyoid muscle (body structure);broadMatch
Structure of sternothyroid muscle (body structure);Sternothyroid muscle;exactMatch
Structure of humeral head of pronator teres muscle (body structure);Head of pronator teres muscle (body structure);broadMatch
Structure of humeral head of pronator teres muscle (body structure);Humeral head of pronator teres muscle;exactMatch
Disorder of left tympanic membrane (disorder);Disorder of left eardrum;exactMatch
Lesion of left external auditory canal (finding);Lesion of left external auditory canal;exactMatch
Fistula of left labyrinth structure (disorder);Left labyrinthine fistula;exactMatch
Disorder of salivary gland (disorder);Salivary gland disease;exactMatch
Disorder of right tympanic membrane (disorder);Disorder of right eardrum;exactMatch
Lesion of right external auditory canal (finding);Lesion of right external auditory canal;exactMatch
Autonomic plexus structure (body structure);Autonomic plexus;exactMatch
Fistula of right labyrinth structure (disorder);Right labyrinthine fistula;exactMatch
Structure of superior occipital gyrus (body structure);Superior occipital gyrus;exactMatch
Structure of iliocostalis thoracis muscle (body structure);Iliocostalis thoracis muscle;exactMatch
Structure of vault of skull (body structure);Neurocranium structure (body structure);broadMatch
Structure of vault of skull (body structure);Calvaria;exactMatch
Structure of vault of skull (body structure);Calvarium;exactMatch
Structure of vault of skull (body structure);Calveria;exactMatch
Structure of vault of skull (body structure);Concha of cranium;exactMatch
Structure of vault of skull (body structure);Skullcap;exactMatch
Structure of vault of skull (body structure);Vault of skull;exactMatch
Structure of pars parvocellularis of ventral anterior nucleus of thalamus (body structure);Structure of ventral anterior nucleus of thalamus (body structure);broadMatch
Structure of pars parvocellularis of ventral anterior nucleus of thalamus (body structure);Pars parvocellularis of ventral anterior nucleus of thalamus;exactMatch
Benign neoplasm of mesothelial tissue of pleura (disorder);Benign mesothelioma of pleura;exactMatch
Accessory navicular bone of foot (disorder);Accessory navicular;exactMatch
Congenital anomaly of oral mucosa (disorder);Developmental anomaly of oral mucosa;exactMatch
Supernumerary deciduous tooth (disorder);Supernumerary primary tooth;exactMatch
Structure of serous coat of spleen (body structure);Serous coat of spleen;exactMatch
Congenital anomaly of lip (disorder);Congenital malformation of lips;exactMatch
Congenital anomaly of lip (disorder);Developmental anomaly of lip;exactMatch
Congenital anomaly of uvula (disorder);Developmental anomaly of uvula;exactMatch
Riedel's lobe of liver (disorder);Riedel lobe of liver;exactMatch
Abnormal chorion (disorder);Abnormal chorionic villi;exactMatch
Scar at apex of tooth (disorder);Dental apical scar;exactMatch
Structure of extensor tendon of little finger (body structure);Extensor tendon of fifth digit of hand;exactMatch
Structure of extensor tendon of little finger (body structure);Extensor tendon of little finger;exactMatch
Cerebellar olive structure (body structure);Cerebellar roof nucleus structure (body structure);broadMatch
Cerebellar olive structure (body structure);Cerebellar dentate nucleus;exactMatch
Cerebellar olive structure (body structure);Cerebellar olive;exactMatch
Disorder of uvula of palate (disorder);Disease of palatine uvula;exactMatch
Phimosis clitoridis (disorder);Agglutination of clitoral folds;exactMatch
Structure of thymic cortex (body structure);Layer of thymus gland (body structure);broadMatch
Structure of thymic cortex (body structure);Thymic cortex;exactMatch
Benign neoplasm of meninges (disorder);Benign tumor of meninges;exactMatch
Benign neoplasm of meninges (disorder);Benign tumour of meninges;exactMatch
Structure of basal vein (body structure);Structure of tributary of great cerebral vein (body structure);broadMatch
Structure of basal vein (body structure);Basal vein;exactMatch
Structure of basal vein (body structure);Vein of Rosenthal;exactMatch
Caudate nucleus structure (body structure);Caudate nucleus;exactMatch
Structure of visceral layer of Bowman's capsule (body structure);Structure of visceral layer of Bowman capsule;exactMatch
Structure of visceral layer of Bowman's capsule (body structure);Visceral layer of Bowman's capsule;exactMatch
Cranial cavity structure (body structure);Cranial cavity;exactMatch
Structure of transverse process of cervical vertebra (body structure);Transverse process of cervical vertebra;exactMatch
Structure of greater splanchnic nerve (body structure);Greater splanchnic nerve;exactMatch
Subcutaneous tissue structure of glans penis (body structure);Subcutaneous tissue of glans penis;exactMatch
Effect of surgery (morphologic abnormality);Lesion (morphologic abnormality);broadMatch
Effect of surgery (morphologic abnormality);Anatomic result of surgery;exactMatch
Effect of surgery (morphologic abnormality);Morphological result of surgery;exactMatch
Structure of body of mandible (body structure);Mandible part (body structure);broadMatch
Structure of body of mandible (body structure);Body of mandible;exactMatch
Toruli tactiles (body structure);Skin part (body structure);broadMatch
Toruli tactiles (body structure);Tactile elevations;exactMatch
Cutaneous gland (body structure);Entire skin appendage (body structure);broadMatch
Hair of pubis and perineum (body structure);Structure of hair of trunk (body structure);broadMatch
