head;tail;relation
congenital disorder of glycosylation type I;SRD5A3-CDG (CDG-1q);exactMatch
congenital disorder of glycosylation type II;congenital disorder of glycosylation;broadMatch
congenital disorder of glycosylation type II;B4GALT1-CDG (CDG-2d);exactMatch
congenital disorder of glycosylation type II;MGAT2-CDG (CDG-2a);exactMatch
congenital disorder of glycosylation type II;MOGS-CDG (CDG-2b);exactMatch
cone-rod dystrophy;retinal degeneration;broadMatch
cone-rod dystrophy;cone-rod retinal dystrophy;exactMatch
2-hydroxyglutaric aciduria;amino acid metabolic disorder;broadMatch
L-2-hydroxyglutaric aciduria;2-hydroxyglutaric aciduria;broadMatch
L-2-hydroxyglutaric aciduria;L-2-HYDROXYGLUTARIC ACIDEMIA;exactMatch
D-2-hydroxyglutaric aciduria;2-hydroxyglutaric aciduria;broadMatch
Senior-Loken syndrome;autosomal recessive disease;broadMatch
Senior-Loken syndrome;Loken Senior syndrome;exactMatch
Senior-Loken syndrome;renal-retinal syndrome;exactMatch
Sensenbrenner syndrome;autosomal recessive disease;broadMatch
Sensenbrenner syndrome;Levin syndrome;exactMatch
Sensenbrenner syndrome;cranioectodermal dysplasia;exactMatch
occult macular dystrophy;macular degeneration;broadMatch
glycogen storage disease XV;glycogen storage disease;broadMatch
glycogen storage disease XV;glycogen storage disease type XV;exactMatch
hereditary lymphedema;lymphedema;broadMatch
hereditary lymphedema;Milroy's disease;exactMatch
hereditary lymphedema;Nonne-Milroy lymphedema;exactMatch
brachydactyly;dysostosis;broadMatch
gummatous syphilis;tertiary syphilis;broadMatch
congenital generalized lipodystrophy;lipodystrophy;broadMatch
congenital generalized lipodystrophy;Beradinelli-Seip syndrome;exactMatch
trichotillomania;impulse control disorder;broadMatch
muscular dystrophy-dystroglycanopathy;congenital muscular dystrophy;broadMatch
inflammatory bowel disease;intestinal disease;broadMatch
severe congenital neutropenia;neutropenia;broadMatch
tooth agenesis;tooth disease;broadMatch
tooth agenesis;familial tooth agenesis;exactMatch
tooth agenesis;hypodontia;exactMatch
tooth agenesis;oligodontia;exactMatch
tooth agenesis;selective tooth agenesis;exactMatch
asphyxiating thoracic dystrophy;autosomal recessive disease;broadMatch
asphyxiating thoracic dystrophy;Jeune syndrome;exactMatch
asphyxiating thoracic dystrophy;short-rib thoracic dysplasia with or without polydactyly;exactMatch
primary congenital glaucoma;glaucoma;broadMatch
glycogen storage disease IX;glycogen storage disease;broadMatch
taeniasis;parasitic helminthiasis infectious disease;broadMatch
intestinal schistosomiasis;schistosomiasis;broadMatch
intestinal schistosomiasis;Schistosoma mansoni infectious disease;exactMatch
intestinal schistosomiasis;schistosomiasis japonica;exactMatch
extrapulmonary tuberculosis;tuberculosis;broadMatch
abdominal tuberculosis;extrapulmonary tuberculosis;broadMatch
ABCD syndrome;autosomal recessive disease;broadMatch
ABCD syndrome;albinism, block lock, cell migration disorder of the neurocytes of the gut, and deafness;exactMatch
ADULT syndrome;autosomal dominant disease;broadMatch
ADULT syndrome;acro-dermato-ungual-lacrimal-tooth syndrome;exactMatch
triple-A syndrome;autosomal recessive disease;broadMatch
triple-A syndrome;Achalasia-Addisonianism-Alacrimia syndrome;exactMatch
triple-A syndrome;Allgrove Syndrome;exactMatch
acheiropody;osteochondrodysplasia;broadMatch
acheiropody;Acheiropodia;exactMatch
acheiropody;Horn-Kolb Syndrome;exactMatch
acrocapitofemoral dysplasia;osteochondrodysplasia;broadMatch
acrodermatitis enteropathica;metal metabolism disorder;broadMatch
acrokeratosis verruciformis;keratosis;broadMatch
acrokeratosis verruciformis;Acrokeratosis verruciformis of Hopf;exactMatch
acrokeratosis verruciformis;Hopf disease;exactMatch
Askin's tumor;Ewing sarcoma;broadMatch
Askin's tumor;Askin tumor;exactMatch
oral cavity carcinoma in situ;in situ carcinoma;broadMatch
pharynx carcinoma in situ;in situ carcinoma;broadMatch
gall bladder carcinoma in situ;gallbladder disease;broadMatch
gall bladder carcinoma in situ;in situ carcinoma;broadMatch
bile duct carcinoma in situ;bile duct disease;broadMatch
bile duct carcinoma in situ;in situ carcinoma;broadMatch
bronchus carcinoma in situ;in situ carcinoma;broadMatch
respiratory system cancer;organ system cancer;broadMatch
paranasal sinus cancer;respiratory system cancer;broadMatch
paranasal sinus cancer;paranasal sinus disease;broadMatch
paranasal sinus cancer;adenocarcinoma;broadMatch
paranasal sinus cancer;paranasal sinus adenocarcinoma;exactMatch
paranasal sinus cancer;paranasal sinus adenoid cystic carcinoma;exactMatch
paranasal sinus cancer;paranasal sinus mucoepidermoid carcinoma;exactMatch
paranasal sinus cancer;paranasal sinus squamous cell carcinoma;exactMatch
infiltrating renal pelvis transitional cell carcinoma;renal pelvis transitional cell carcinoma;broadMatch
respiratory system benign neoplasm;organ system benign neoplasm;broadMatch
reproductive organ benign neoplasm;organ system benign neoplasm;broadMatch
bladder benign neoplasm;bladder disease;broadMatch
bladder benign neoplasm;urinary system benign neoplasm;broadMatch
gastrointestinal system benign neoplasm;organ system benign neoplasm;broadMatch
biliary tract neoplasm;hepatobiliary benign neoplasm;broadMatch
biliary tract neoplasm;extrahepatic bile duct neoplasm;exactMatch
gastrointestinal neuroendocrine tumor;gastrointestinal system cancer;broadMatch
gastrointestinal neuroendocrine tumor;malignant gastrointestinal neuroendocrine tumor;exactMatch
advanced sleep phase syndrome;sleep disorder;broadMatch
advanced sleep phase syndrome;familial advanced sleep-phase syndrome;exactMatch
Aicardi-Goutieres syndrome;autosomal recessive disease;broadMatch
Aicardi-Goutieres syndrome;Cree encephalitis;exactMatch
Aland Island eye disease;eye disease;broadMatch
Aland Island eye disease;FORSIUS-ERIKSSON TYPE OCULAR ALBINISM;exactMatch
Aland Island eye disease;Forsius-Eriksson syndrome;exactMatch
Allan-Herndon-Dudley syndrome;X-linked disease;broadMatch
Allan-Herndon-Dudley syndrome;ALLAN-HERNDON SYNDROME;exactMatch
oculocutaneous albinism;autosomal recessive disease;broadMatch
ocular albinism;eye disease;broadMatch
alopecia universalis;alopecia;broadMatch
alopecia universalis;ALOPECIA UNIVERSALIS CONGENITA;exactMatch
alternating hemiplegia of childhood;hemiplegia;broadMatch
alternating hemiplegia of childhood;AHC;exactMatch
familial visceral amyloidosis;amyloidosis;broadMatch
familial visceral amyloidosis;AMYLOIDOSIS, FAMILIAL RENAL;exactMatch
familial visceral amyloidosis;German type amyloidosis;exactMatch
familial visceral amyloidosis;OSTERTAG TYPE AMYLOIDOSIS;exactMatch
familial visceral amyloidosis;systemic nonneuropathic amyloidosis;exactMatch
Finnish type amyloidosis;amyloidosis;broadMatch
Finnish type amyloidosis;AMYLOIDOSIS, MERETOJA TYPE;exactMatch
transthyretin amyloidosis;amyloidosis;broadMatch
transthyretin amyloidosis;Amyloidosis, hereditary, transthyretin-related;exactMatch
transthyretin amyloidosis;Corino de Andrade's disease;exactMatch
transthyretin amyloidosis;Familial transthyretin amyloidosis;exactMatch
transthyretin amyloidosis;TTR amyloidosis;exactMatch
transthyretin amyloidosis;familial amyloid polyneuropathy;exactMatch
transthyretin amyloidosis;transthyretin-related hereditary amyloidosis;exactMatch
primary cutaneous amyloidosis;amyloidosis;broadMatch
primary cutaneous amyloidosis;PCA;exactMatch
primary cutaneous amyloidosis;familial primary localized cutaneous amyloidosis;exactMatch
anauxetic dysplasia 1;spondyloepimetaphyseal dysplasia;broadMatch
anauxetic dysplasia 1;spondylometaepiphyseal dysplasia, Menger type;exactMatch
Rh deficiency syndrome;hemolytic anemia;broadMatch
hypochromic microcytic anemia;microcytic anemia;broadMatch
arterial calcification of infancy;vascular disease;broadMatch
arterial calcification of infancy;generalized arterial calcification of infancy;exactMatch
arterial calcification of infancy;idiopathic infantile arterial calcification;exactMatch
arterial calcification of infancy;infantile arteriosclerosis;exactMatch
arterial tortuosity syndrome;connective tissue disease;broadMatch
distal arthrogryposis;muscle tissue disease;broadMatch
distal arthrogryposis;Arthrogryposis Multiplex Congenita;exactMatch
distal arthrogryposis;Freeman-Sheldon syndrome;exactMatch
distal arthrogryposis;Freeman-Sheldon syndrome variant;exactMatch
distal arthrogryposis;Sheldon-Hall syndrome;exactMatch
Arts syndrome;syndromic X-linked intellectual disability;broadMatch
Arts syndrome;ARTS;exactMatch
Arts syndrome;Lethal ataxia with deafness and optic atrophy;exactMatch
Arts syndrome;MRXS18;exactMatch
Arts syndrome;MRXSARTS;exactMatch
Arts syndrome;fatal X-linked ataxia with deafness and loss of vision;exactMatch
Arts syndrome;syndromic X-linked mental retardation 18;exactMatch
Arts syndrome;syndromic X-linked mental retardation Arts type;exactMatch
atelosteogenesis;osteochondrodysplasia;broadMatch
atransferrinemia;metal metabolism disorder;broadMatch
atransferrinemia;familial hypotransferrinemia;exactMatch
familial atrial fibrillation;atrial fibrillation;broadMatch
familial atrial fibrillation;ATFB;exactMatch
atrioventricular septal defect;heart septal defect;broadMatch
atrioventricular septal defect;AVCD;exactMatch
atrioventricular septal defect;AVSD;exactMatch
atrioventricular septal defect;ECD;exactMatch
atrioventricular septal defect;atrioventricular canal defect;exactMatch
atrioventricular septal defect;endocardial cushion defect;exactMatch
Baller-Gerold syndrome;synostosis;broadMatch
Bamforth-Lazarus syndrome;hypothyroidism;broadMatch
Bamforth-Lazarus syndrome;HYPOTHYROIDISM, ATHYROIDAL, WITH SPIKY HAIR AND CLEFT PALATE;exactMatch
pseudo-TORCH syndrome 1;autosomal recessive disease;broadMatch
pseudo-TORCH syndrome 1;band-like calcification with simplified gyration and polymicrogyria;exactMatch
Bannayan-Riley-Ruvalcaba syndrome;autosomal dominant disease;broadMatch
Bannayan-Riley-Ruvalcaba syndrome;BANNAYAN-ZONANA SYNDROME;exactMatch
Bannayan-Riley-Ruvalcaba syndrome;RILEY-SMITH SYNDROME;exactMatch
Bannayan-Riley-Ruvalcaba syndrome;RUVALCABA-MYHRE-SMITH SYNDROME;exactMatch
Bart-Pumphrey syndrome;autosomal dominant disease;broadMatch
Bart-Pumphrey syndrome;KNUCKLE PADS, LEUKONYCHIA, AND SENSORINEURAL DEAFNESS;exactMatch
biotin-responsive basal ganglia disease;basal ganglia disease;broadMatch
Beare-Stevenson cutis gyrata syndrome;autosomal dominant disease;broadMatch
vitelliform macular dystrophy;macular degeneration;broadMatch
vitelliform macular dystrophy;Best disease;exactMatch
vitelliform macular dystrophy;Best macular dystrophy;exactMatch
vitelliform macular dystrophy;juvenile-onset vitelliform macular dystrophy;exactMatch
bestrophinopathy;macular degeneration;broadMatch
bestrophinopathy;autosomal recessive bestrophinopathy;exactMatch
Bethlem myopathy;congenital muscular dystrophy;broadMatch
Bethlem myopathy;benign congenital muscular dystrophy;exactMatch
Bietti crystalline corneoretinal dystrophy;retinal degeneration;broadMatch
Bietti crystalline corneoretinal dystrophy;Bietti's crystalline dystrophy ;exactMatch
fetal alcohol syndrome;fetal alcohol spectrum disorder;broadMatch
partial fetal alcohol syndrome;fetal alcohol spectrum disorder;broadMatch
alcohol-related neurodevelopmental disorder;fetal alcohol spectrum disorder;broadMatch
alcohol-related neurodevelopmental disorder;ARND;exactMatch
alcohol-related neurodevelopmental disorder;static encephalopathy;exactMatch
alcohol-related birth defect;fetal alcohol spectrum disorder;broadMatch
alcohol-related birth defect;ARBD;exactMatch
spastic cerebral palsy;cerebral palsy;broadMatch
ataxic cerebral palsy;cerebral palsy;broadMatch
ataxic cerebral palsy;hypotonic cerebral palsy;exactMatch
female breast cancer;breast cancer;broadMatch
dyskinetic cerebral palsy;cerebral palsy;broadMatch
dyskinetic cerebral palsy;Athetoid Dyskinetic Cerebral Palsy;exactMatch
mixed cerebral palsy;cerebral palsy;broadMatch
congenital bile acid synthesis defect;steroid inherited metabolic disorder;broadMatch
congenital bile acid synthesis defect;3-beta-hydroxy-delta-5-C27-steroid oxidoreductase deficiency;exactMatch
congenital bile acid synthesis defect;CBA;exactMatch
congenital bile acid synthesis defect;cholestasis with delta(4)-3-oxosteroid-5-beta-reductase deficiency;exactMatch
Birk-Barel syndrome;autosomal dominant disease;broadMatch
Birk-Barel syndrome;BIRK-BAREL MENTAL RETARDATION DYSMORPHISM SYNDROME;exactMatch
Birt-Hogg-Dube syndrome;autosomal dominant disease;broadMatch
Bjornstad syndrome;autosomal recessive disease;broadMatch
Blau syndrome;autosomal dominant disease;broadMatch
Blau syndrome;ARTHROCUTANEOUVEAL GRANULOMATOSIS;exactMatch
Blau syndrome;Jabs syndrome;exactMatch
blue cone monochromacy;achromatopsia;broadMatch
Boomerang dysplasia;osteochondrodysplasia;broadMatch
Borjeson-Forssman-Lehmann syndrome;syndromic X-linked intellectual disability;broadMatch
Borjeson-Forssman-Lehmann syndrome;BFLS;exactMatch
Borjeson-Forssman-Lehmann syndrome;BORJ;exactMatch
Borjeson-Forssman-Lehmann syndrome;Borjeson syndrome;exactMatch
Borjeson-Forssman-Lehmann syndrome;MRXSBFL;exactMatch
Borjeson-Forssman-Lehmann syndrome;intellectual deficiency-epilepsy-endocrine disorders syndrome;exactMatch
Borjeson-Forssman-Lehmann syndrome;mental retardation, epilepsy, and endocrine disorder;exactMatch
Borjeson-Forssman-Lehmann syndrome;syndromic X-linked mental retardation Borjeson-Forssman-Lehmann type;exactMatch
Athabaskan brainstem dysgenesis syndrome;autosomal recessive disease;broadMatch
Athabaskan brainstem dysgenesis syndrome;NAVAJO BRAINSTEM SYNDROME;exactMatch
Bothnia retinal dystrophy;fundus dystrophy;broadMatch
Bothnia retinal dystrophy;Vasterbotten dystrophy;exactMatch
Bowen-Conradi syndrome;autosomal recessive disease;broadMatch
small cell carcinoma;carcinoma;broadMatch
small cell carcinoma;intermediate cell small cell carcinoma;exactMatch
organ system cancer;cancer;broadMatch
cell type cancer;cancer;broadMatch
anal canal cancer;large intestine cancer;broadMatch
brachydactyly-syndactyly syndrome;autosomal genetic disease;broadMatch
brachyolmia;osteochondrodysplasia;broadMatch
brachyolmia;brachyrachia;exactMatch
branchiooculofacial syndrome;autosomal dominant disease;broadMatch
Brody myopathy;neuromuscular disease;broadMatch
Brooke-Spiegler syndrome;autosomal dominant disease;broadMatch
Brown-Vialetto-Van Laere syndrome;autosomal dominant disease;broadMatch
malignant pleural solitary fibrous tumor;pleural cancer;broadMatch
fetal alcohol spectrum disorder;specific developmental disorder;broadMatch
chorioamnionitis;placenta disease;broadMatch
funisitis;connective tissue disease;broadMatch
Dent disease;renal tubular transport disease;broadMatch
Dent disease;Dent disease 1;exactMatch
Dent disease;Dent disease 2;exactMatch
Dent disease;Dent's disease;exactMatch
cardiomyopathy;heart disease;broadMatch
electroclinical syndrome;epilepsy;broadMatch
electroclinical syndrome;electro-clinical syndrome;exactMatch
neonatal period electroclinical syndrome;electroclinical syndrome;broadMatch
infancy electroclinical syndrome;electroclinical syndrome;broadMatch
childhood electroclinical syndrome;electroclinical syndrome;broadMatch
adolescence-adult electroclinical syndrome;electroclinical syndrome;broadMatch
variable age at onset electroclinical syndrome;electroclinical syndrome;broadMatch
early onset absence epilepsy;childhood electroclinical syndrome;broadMatch
Ohtahara syndrome;neonatal period electroclinical syndrome;broadMatch
Ohtahara syndrome;EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 15;exactMatch
Ohtahara syndrome;Early Infantile Epileptic Encephalopathy ;exactMatch
Ohtahara syndrome;Early Infantile Epileptic Encephalopathy with Burst-Suppression;exactMatch
3-Methylcrotonyl-CoA carboxylase deficiency;amino acid metabolic disorder;broadMatch
3-Methylcrotonyl-CoA carboxylase deficiency;3-Methylcrotonylglycinuria;exactMatch
3-Methylcrotonyl-CoA carboxylase deficiency;3MCC deficiency;exactMatch
3-Methylcrotonyl-CoA carboxylase deficiency;BMCC deficiency;exactMatch
aceruloplasminemia;iron metabolism disease;broadMatch
AGAT deficiency;cerebral creatine deficiency syndrome;broadMatch
AGAT deficiency;CEREBRAL CREATINE DEFICIENCY SYNDROME 3;exactMatch
AGAT deficiency;arginine:glycine amidinotransferase deficiency;exactMatch
fatal infantile encephalocardiomyopathy;mitochondrial metabolism disease;broadMatch
fatal infantile encephalocardiomyopathy;cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency;exactMatch
fatal infantile encephalocardiomyopathy;fatal infantile COX deficiency;exactMatch
