head;tail;relation
warburg micro syndrome 4;micro syndrome 4;exactmatch
type 1 diabetes mellitus 5;iddm5;exactmatch
type 1 diabetes mellitus 7;iddm7;exactmatch
hereditary spastic paraplegia 42;spg42;exactmatch
hereditary spastic paraplegia 32;spg32;exactmatch
hereditary spastic paraplegia 23;lison syndrome;exactmatch
hereditary spastic paraplegia 24;spg24;exactmatch
hereditary spastic paraplegia 25;spg25;exactmatch
hereditary spastic paraplegia 26;gm2 synthase deficiency;exactmatch
hereditary spastic paraplegia 27;spg27;exactmatch
hereditary spastic paraplegia 28;spg28;exactmatch
hereditary spastic paraplegia 29;spg29;exactmatch
hereditary spastic paraplegia 30;spg30;exactmatch
hereditary spastic paraplegia 31;spg31;exactmatch
hereditary spastic paraplegia 33;spg33;exactmatch
hereditary spastic paraplegia 19;spg19;exactmatch
hereditary spastic paraplegia 34;spg34;exactmatch
hereditary spastic paraplegia 35;fahn;exactmatch
hereditary spastic paraplegia 36;spg36;exactmatch
hereditary spastic paraplegia 37;spg37;exactmatch
hereditary spastic paraplegia 38;spg38;exactmatch
hereditary spastic paraplegia 39;nte-related motor neuron disorder;exactmatch
hereditary spastic paraplegia 3a;fsp1;exactmatch
hereditary spastic paraplegia 4;spg4;exactmatch
hereditary spastic paraplegia 41;spg41;exactmatch
hereditary spastic paraplegia 2;spg2;exactmatch
hereditary spastic paraplegia 18;idmdc;exactmatch
type 1 diabetes mellitus 8;iddm8;exactmatch
type 1 diabetes mellitus 21;iddm21;exactmatch
type 1 diabetes mellitus 10;iddm10;exactmatch
type 1 diabetes mellitus 11;iddm11;exactmatch
type 1 diabetes mellitus 12;iddm12;exactmatch
type 1 diabetes mellitus 13;iddm13;exactmatch
type 1 diabetes mellitus 15;iddm15;exactmatch
type 1 diabetes mellitus 17;iddm17;exactmatch
type 1 diabetes mellitus 18;iddm18;exactmatch
type 1 diabetes mellitus 19;iddm19;exactmatch
type 1 diabetes mellitus 20;iddm20;exactmatch
type 1 diabetes mellitus 22;iddm22;exactmatch
hereditary spastic paraplegia 17;spg17;exactmatch
type 1 diabetes mellitus 23;iddm23;exactmatch
type 1 diabetes mellitus 24;iddm24;exactmatch
hereditary spastic paraplegia 10;spg10;exactmatch
hereditary spastic paraplegia 11;hsp-tcc;exactmatch
hereditary spastic paraplegia 12;spg12;exactmatch
hereditary spastic paraplegia 13;spg13;exactmatch
hereditary spastic paraplegia 14;spg14;exactmatch
hereditary spastic paraplegia 15;kjellin syndrome;exactmatch
hereditary spastic paraplegia 16;spg16;exactmatch
inflammatory bowel disease 1;ibd1;exactmatch
inflammatory bowel disease 11;ibd11;exactmatch
fanconi anemia complementation group f;fancf;exactmatch
inflammatory bowel disease 14;ibd14;exactmatch
cone-rod dystrophy 12;cord12;exactmatch
cone-rod dystrophy 9;cord9;exactmatch
cone-rod dystrophy 15;cord15;exactmatch
cone-rod dystrophy 16;cord16;exactmatch
cone-rod dystrophy 17;cord17;exactmatch
cone-rod dystrophy 18;cord18;exactmatch
cone-rod dystrophy 19;cord19;exactmatch
cone-rod dystrophy 20;cord20;exactmatch
hemochromatosis type 2a;hfe2a;exactmatch
hemochromatosis type 4;hfe4;exactmatch
hemochromatosis type 1;hfe1;exactmatch
hemochromatosis type 3;hfe3;exactmatch
hemochromatosis type 5;fth1-associated iron overload;exactmatch
hemochromatosis type 2b;hfe2b;exactmatch
african iron overload;bantu siderosis;exactmatch
hemochromatosis type 2;hfe2;exactmatch
cadasil 1;autosomal dominant cerebral arteriopathy with subcortical infarcts and leukoencephalopathy type 1;exactmatch
cadasil 2;autosomal dominant cerebral arteriopathy with subcortical infarcts and leukoencephalopathy type 2;exactmatch
glycine n-methyltransferase deficiency;gnmt deficiency;exactmatch
hypermethioninemia due to adenosine kinase deficiency;adk hypermethioninemia;exactmatch
hypermethioninemia with deficiency of s-adenosylhomocysteine hydrolase;hypermethioninemia due to s-adenosylhomocysteine hydrolase deficiency;exactmatch
cone-rod dystrophy 11;cord11;exactmatch
cone-rod dystrophy 10;cord10;exactmatch
cone-rod dystrophy 13;cord13;exactmatch
joubert syndrome 9;jbts9;exactmatch
joubert syndrome 26;jbts26;exactmatch
joubert syndrome 27;jbts27;exactmatch
joubert syndrome 28;jbts28;exactmatch
joubert syndrome 3;jbts3;exactmatch
joubert syndrome 4;jbts4;exactmatch
joubert syndrome 5;jbts5;exactmatch
joubert syndrome 6;jbts6;exactmatch
joubert syndrome 7;jbts7;exactmatch
joubert syndrome 8;jbts8;exactmatch
cone-rod dystrophy 2;cord2;exactmatch
newfoundland cone-rod dystrophy;nfrcd;exactmatch
x-linked cone-rod dystrophy 2;cod2;exactmatch
x-linked cone-rod dystrophy 3;cordx3;exactmatch
x-linked cone-rod dystrophy 1;cod1;exactmatch
cone-rod dystrophy 1;cord1;exactmatch
cone-rod dystrophy 5;cord5;exactmatch
cone-rod dystrophy 6;cord6;exactmatch
cone-rod dystrophy 7;cord7;exactmatch
cone-rod dystrophy 3;cord3;exactmatch
cone-rod dystrophy 8;cord8;exactmatch
glycogen storage disease ixd;gsd ixd;exactmatch
glycogen storage disease ixb;gsd ixb;exactmatch
glycogen storage disease ixa;gsd type 9a;exactmatch
pyruvate kinase deficiency of red cells;pk deficiency;exactmatch
congenital bile acid synthesis defect 4;cbas4;exactmatch
congenital bile acid synthesis defect 2;cbas2;exactmatch
congenital bile acid synthesis defect 3;cbas3;exactmatch
congenital bile acid synthesis defect 1;cbas1;exactmatch
myostatin-related muscle hypertrophy;mslhp;exactmatch
progressive familial heart block;pfhb;exactmatch
progressive familial heart block type ia;pfhb1a;exactmatch
progressive familial heart block type ii;pfhb2;exactmatch
progressive familial heart block type ib;pfhb1b;exactmatch
tibial muscular dystrophy;finnish tibial muscular dystrophy;exactmatch
congenital bile acid synthesis defect 5;cbas5;exactmatch
birdshot chorioretinopathy;bscr;exactmatch
fanconi anemia complementation group v;fancv;exactmatch
fanconi anemia complementation group t;fanct;exactmatch
fanconi anemia complementation group l;fancl;exactmatch
fanconi anemia complementation group d2;fa4;exactmatch
fanconi anemia complementation group e;face;exactmatch
fanconi anemia complementation group u;fancu;exactmatch
fanconi anemia complementation group g;fancg;exactmatch
fanconi anemia complementation group c;fa3;exactmatch
congenital bile acid synthesis defect 6;cbas6;exactmatch
autosomal recessive distal spinal muscular atrophy 2;dsma2;exactmatch
glycogen storage disease ixc;gsd type 9c;exactmatch
platelet-type bleeding disorder 15;bdplt15;exactmatch
gray platelet syndrome;bdplt4;exactmatch
platelet-type bleeding disorder 9;bdplt9;exactmatch
platelet-type bleeding disorder 10;bdplt10;exactmatch
platelet-type bleeding disorder 14;bdplt14;exactmatch
platelet-type bleeding disorder 19;bdplt19;exactmatch
platelet-type bleeding disorder 17;bdplt17;exactmatch
quebec platelet disorder;bdplt5;exactmatch
platelet-type bleeding disorder 18;bdplt18;exactmatch
scott syndrome;bdplt7;exactmatch
von willebrand's disease 3;vwd type 3;exactmatch
autosomal recessive distal spinal muscular atrophy 1;dsma1;exactmatch
platelet-type bleeding disorder 20;bdplt20;exactmatch
platelet-type bleeding disorder 3;bdplt3;exactmatch
platelet-type bleeding disorder 11;bdplt11;exactmatch
platelet-type bleeding disorder 12;bdplt12;exactmatch
bernard-soulier syndrome type a2;bssa2;exactmatch
ambras type hypertrichosis universalis congenita;ambras syndrome;exactmatch
familial hypobetalipoproteinemia 2;fhbl2;exactmatch
familial hypobetalipoproteinemia 1;fhbl1;exactmatch
hyperphosphatemic familial tumoral calcinosis;hftc;exactmatch
joubert syndrome 25;jbts25;exactmatch
joubert syndrome 24;jbts24;exactmatch
joubert syndrome 23;jbts23;exactmatch
nemaline myopathy 10;nem10;exactmatch
familial hemophagocytic lymphohistiocytosis 2;fhl2;exactmatch
familial hemophagocytic lymphohistiocytosis 3;fhl3;exactmatch
familial hemophagocytic lymphohistiocytosis 4;fhl4;exactmatch
familial hemophagocytic lymphohistiocytosis 5;fhl5;exactmatch
nemaline myopathy 1;nem1;exactmatch
nemaline myopathy 3;nem3;exactmatch
nemaline myopathy 2;nem2;exactmatch
nemaline myopathy 9;nem9;exactmatch
nemaline myopathy 8;nem8;exactmatch
nemaline myopathy 4;nem4;exactmatch
hereditary spherocytosis type 5;hs5;exactmatch
nemaline myopathy 11;nem11;exactmatch
nemaline myopathy 7;nem7;exactmatch
nemaline myopathy 6;nemaline myopathy 6, autosomal dominant;exactmatch
nemaline myopathy 5;anm;exactmatch
autosomal dominant osteopetrosis 1;opta1;exactmatch
autosomal dominant osteopetrosis 2;albers-schonberg osteopetrosis;exactmatch
autosomal recessive osteopetrosis 5;optb5;exactmatch
autosomal recessive osteopetrosis 8;optb8;exactmatch
autosomal recessive osteopetrosis 3;guibaud-vainsel syndrome;exactmatch
familial hemophagocytic lymphohistiocytosis 1;fhl1;exactmatch
hereditary spherocytosis type 4;hs4;exactmatch
autosomal recessive osteopetrosis 2;optb2;exactmatch
inflammatory bowel disease 22;ibd22;exactmatch
inflammatory bowel disease 16;ibd16;exactmatch
inflammatory bowel disease 15;ibd15;exactmatch
inflammatory bowel disease 20;ibd20;exactmatch
inflammatory bowel disease 28;ibd28;exactmatch
inflammatory bowel disease 2;ibd2;exactmatch
inflammatory bowel disease 26;ibd26;exactmatch
inflammatory bowel disease 27;ibd27;exactmatch
inflammatory bowel disease 4;ibd4;exactmatch
inflammatory bowel disease 8;ibd8;exactmatch
inflammatory bowel disease 21;ibd21;exactmatch
hereditary spherocytosis type 3;hs3;exactmatch
inflammatory bowel disease 6;ibd6;exactmatch
inflammatory bowel disease 24;ibd24;exactmatch
inflammatory bowel disease 25;ibd25;exactmatch
leukocyte adhesion deficiency 1;lad1;exactmatch
leukocyte adhesion deficiency 3;iadd;exactmatch
adult hypophosphatasia;mild hypophosphatasia;exactmatch
infantile hypophosphatasia;hops;exactmatch
hereditary spherocytosis type 1;hs1;exactmatch
hereditary spherocytosis type 2;hs2;exactmatch
autosomal recessive osteopetrosis 1;optb1;exactmatch
autosomal recessive osteopetrosis 4;optb4;exactmatch
joubert syndrome 22;jbts22;exactmatch
joubert syndrome 1;cors1;exactmatch
brachydactyly type d;bdd;exactmatch
brachydactyly type e1;bde1;exactmatch
mononen-karnes-senac syndrome;mononen type brachydactyly;exactmatch
brachydactyly type a1b;bda1b;exactmatch
brachydactyly type b2;bdb2;exactmatch
brachydactyly type e2;bde2;exactmatch
brachydactyly type a1c;bda1c;exactmatch
brachydactyly type a1d;bda1d;exactmatch
sugarman brachydactyly;brachydactyly with major proximal phalangeal shortening;exactmatch
joubert syndrome 10;jbts10;exactmatch
brachydactyly type b1;bdb1;exactmatch
joubert syndrome 13;jbts13;exactmatch
joubert syndrome 14;jbts14;exactmatch
joubert syndrome 15;jbts15;exactmatch
joubert syndrome 16;jbts16;exactmatch
joubert syndrome 17;jbts17;exactmatch
joubert syndrome 18;jbts18;exactmatch
joubert syndrome 2;cors2;exactmatch
joubert syndrome 20;jbts20;exactmatch
joubert syndrome 21;jbts21;exactmatch
brachydactyly type c;bdc;exactmatch
brachydactyly type a6;bda6;exactmatch
autosomal recessive osteopetrosis 6;optb6;exactmatch
waardenburg syndrome type 4c;ws4c;exactmatch
autosomal recessive osteopetrosis 7;optb7;exactmatch
waardenburg syndrome type 2b;ws2b;exactmatch
waardenburg syndrome type 1;ws1;exactmatch
waardenburg syndrome type 3;klein-waardenburg syndrome;exactmatch
waardenburg syndrome type 2a;ws2a;exactmatch
waardenburg syndrome type 2c;ws2c;exactmatch
waardenburg syndrome type 2d;ws2d;exactmatch
waardenburg syndrome type 4a;ws4a;exactmatch
waardenburg syndrome type 4b;ws4b;exactmatch
waardenburg syndrome type 2e;ws2e;exactmatch
brachydactyly type a4;bda4;exactmatch
gaucher's disease type i;acid beta-glucosidase deficiency;exactmatch
gaucher's disease type ii;gd ii;exactmatch
gaucher's disease type iii;gd iii;exactmatch
gaucher's disease perinatal lethal;fetal gaucher disease;exactmatch
brachydactyly-preaxial hallux varus syndrome;christian brachydactyly;exactmatch
ballard syndrome;ballard type brachydactyly;exactmatch
brachydactyly type a1;bda1;exactmatch
brachydactyly type a2;bda2;exactmatch
brachydactyly type a3;bda3;exactmatch
cholesterol embolism;atheroembolism;exactmatch
serous labyrinthitis;acute serous labyrinthitis;exactmatch
hypertelorism, microtia, facial clefting syndrome;bixler christian gorlin syndrome;exactmatch
hepatocellular carcinoma;adult primary hepatocellular carcinoma;exactmatch
nager acrofacial dysostosis;afd;exactmatch
oral submucous fibrosis;oral cavity submucous fibrosis;exactmatch
mixed hepatoblastoma;mixed epithelial and mesenchymal hepatoblastoma;exactmatch
adenosine deaminase deficiency;ada ;exactmatch
mhc class ii deficiency;blsii;exactmatch
purine nucleoside phosphorylase deficiency;pnp deficiency;exactmatch
cerebral lymphoma;brain primary lymphoma;exactmatch
breast lymphoma;lymphoma of breast;exactmatch
fallopian tube endometrioid adenocarcinoma;fallopian tube endometrioid cancer;exactmatch
extragonadal seminoma;primary extragonadal seminoma;exactmatch
nephrolithiasis;nephrolithiasis, calcium oxalate;exactmatch
retroperitoneal cancer;malignant tumor of peritoneum and retroperitoneum;exactmatch
endocardium cancer;malignant tumor of endocardium;exactmatch
congenital hemolytic anemia;hereditary hemolytic anemia;exactmatch
specific phobia;simple phobia;exactmatch
juvenile type testicular granulosa cell tumor;juvenile type granulosa cell neoplasm;exactmatch
heart fibrosarcoma;cardiac fibrosarcoma;exactmatch
ovarian mucinous neoplasm;malignant ovarian mucinous neoplasm;exactmatch
childhood ovarian endodermal sinus tumor;childhood ovarian endodermal sinus neoplasm;exactmatch
meningeal melanoma;melanoma of the leptomeninges;exactmatch
acute stress disorder;traumatic stress disorder;exactmatch
lung meningioma;lung primary meningioma;exactmatch
uterine corpus serous adenocarcinoma;uterine papillary serous carcinoma;exactmatch
ovarian serous cystadenocarcinoma;serous cystadenoma;exactmatch
bartholin's gland adenosquamous carcinoma;bartholin gland adenosquamous carcinoma;exactmatch
mediastinal cancer;mediastinum cancer;exactmatch
malignant teratoma;primary malignant extragonadal teratoma;exactmatch
kidney disease;nephropathy;exactmatch
malignant acrospiroma;anaplastic syringoma;exactmatch
vipoma;malignant vasoactive intestinal peptide-secreting tumor;exactmatch
gastrinoma;malignant gastrinoma;exactmatch
gastric gastrinoma;gastric g-cell gastrin producing tumor;exactmatch
breast papillary carcinoma;breast solid papillary carcinoma;exactmatch
spinal cancer;spinal cord cancer;exactmatch
chiasmal syndrome;chiasma syndrome;exactmatch
ovary serous adenocarcinoma;malignant ovarian serous tumor;exactmatch
lymphoepithelioma-like carcinoma;lymphoepithelial carcinoma;exactmatch
embryonal testis carcinoma;testicular embryonal carcinoma;exactmatch
hereditary breast ovarian cancer syndrome;brca1- and brca2-associated hereditary breast and ovarian cancer (hboc);exactmatch
spondyloepimetaphyseal dysplasia, sponastrime type;sponastrime dysplasia;exactmatch
aortic valve insufficiency;aortic incompetence;exactmatch
hormone producing pituitary cancer;growth hormone producing pituitary tumor;exactmatch
adrenal medulla cancer;adrenal medulla tumor;exactmatch
optic atrophy;atrophy of optic disc;exactmatch
nerve compression syndrome;entrapment neuropathy;exactmatch
thalamic neoplasm;malignant neoplasm of thalamus;exactmatch
mitral valve disease;rheumatic disease of mitral valve;exactmatch
bronchitis;chest cold;exactmatch
autoimmune lymphoproliferative syndrome;canale-smith syndrome;exactmatch
adrenal cortex cancer;malignant neoplasm of adrenal cortex;exactmatch
kummell's disease;kummell disease;exactmatch
bone epithelioid hemangioma;bone hemangioma;exactmatch
angiokeratoma of fordyce;fordyce's spot;exactmatch
baastrup's syndrome;baastrup syndrome;exactmatch
diffuse idiopathic skeletal hyperostosis;dish;exactmatch
froelich syndrome;babinski-froelich syndrome;exactmatch
capgras syndrome;capgras delusion theory;exactmatch
aarskog syndrome;aarskog-scott syndrome;exactmatch
malignant triton tumor;malignant peripheral nerve sheath neoplasm with rhabdomyosarcoma;exactmatch
