head;tail;relation
autosomal dominant disease;hereditary hemorrhagic telangiectasia;narrowmatch
epidermolysis bullosa;epidermolysis bullosa dystrophica;narrowmatch
rectal disease;anal disorder;narrowmatch
retinal disease;hypertensive retinopathy;narrowmatch
autosomal recessive disease;beta-ketothiolase deficiency;narrowmatch
osteochondrodysplasia;blount's disease;narrowmatch
intestinal disease;bowel obstruction;narrowmatch
plasma cell myeloma;multiple myeloma;exactmatch
platelet-type von willebrand disease;blood coagulation disease;broadmatch
lung squamous cell carcinoma;occult squamous cell lung carcinoma;narrowmatch
nasal cavity and paranasal sinus lethal midline granuloma;lethal midline granuloma;exactmatch
proctitis;proctitis;exactmatch
heavy chain disease;gamma heavy chain disease;narrowmatch
retinal vascular disorder;retinal disease;broadmatch
gastric small cell neuroendocrine carcinoma;gastric small cell carcinoma;exactmatch
thoracic benign neoplasm;axillary lipoma;narrowmatch
thrombocytopenia;congenital amegakaryocytic thrombocytopenia;narrowmatch
chromosomal deletion syndrome;radial aplasia-thrombocytopenia syndrome;narrowmatch
endemic goiter;endemic goiter;exactmatch
sitosterolemia;intestinal disease;broadmatch
fatal familial insomnia;prion disease;broadmatch
xeroderma pigmentosum;xeroderma pigmentosum, complementation group f;narrowmatch
malignant iris neoplasm;iris cancer;exactmatch
congestive heart failure;congestive heart failure;exactmatch
ethmoid sinus squamous cell carcinoma;ethmoid sinus squamous cell carcinoma;exactmatch
mediastinal neuroblastoma;neuroblastoma;broadmatch
autosomal recessive disease;pendred syndrome;narrowmatch
colorectal leiomyoma;large bowel leiomyoma;exactmatch
internal auditory canal meningioma;internal auditory canal meningioma;exactmatch
xiap deficiency;lymphoproliferative syndrome;broadmatch
pancreatic intraductal papillary-colloid carcinoma;pancreatic intraductal papillary-mucinous neoplasm with an associated invasive carcinoma;narrowmatch
anus adenocarcinoma;anal glands adenocarcinoma;narrowmatch
factitious disorder;factitious disorder;exactmatch
spinocerebellar ataxia type 2;spinocerebellar ataxia type 2;exactmatch
gyrate atrophy;choroid disease;broadmatch
thyroid gland disease;thyroid storm;narrowmatch
kidney carcinoma;kidney cancer;broadmatch
prostate neoplasm;nodular prostate;exactmatch
anal rhabdomyosarcoma;anus sarcoma;broadmatch
fibroma;fibroma;exactmatch
hereditary ovarian carcinoma;ovary epithelial cancer;broadmatch
xanthomatosis;cerebrotendinous xanthomatosis;narrowmatch
autosomal recessive hypercholesterolemia;autosomal recessive hypercholesterolemia;exactmatch
myositis;myositis;exactmatch
cranial nerve neoplasm;vagus nerve neoplasm;narrowmatch
gastroesophageal reflux disease;gastrointestinal system disease;broadmatch
axillary lipoma;thoracic benign neoplasm;broadmatch
pseudosarcomatous fibromatosis;cranial nodular fasciitis;narrowmatch
neuronal ceroid lipofuscinosis;neuronal ceroid lipofuscinosis type 3;narrowmatch
colon l-cell glucagon-like peptide-producing neuroendocrine tumor;colonic l-cell glucagon-like peptide producing tumor;exactmatch
gyrate atrophy;gyrate atrophy;exactmatch
thymoma;thymoma type b;narrowmatch
amenorrhea;amenorrhea;exactmatch
generalized anxiety disorder;anxiety disorder;broadmatch
ganglioneuroblastoma;mediastinal ganglioneuroblastoma;narrowmatch
breast myoepithelial tumor;breast myoepithelial neoplasm;exactmatch
papilloma;serous surface papilloma;narrowmatch
bladder hepatoid adenocarcinoma;bladder adenocarcinoma;broadmatch
syndrome;psoriatic arthritis;narrowmatch
gestational trophoblastic tumor;gestational trophoblastic neoplasm;exactmatch
cadasil;cadasil syndrome;narrowmatch
glucose intolerance;glucose intolerance;exactmatch
adult central nervous system mixed germ cell tumor;central nervous system adult germ cell tumor;broadmatch
cleft lip/palate-ectodermal dysplasia syndrome;autosomal recessive disease;broadmatch
neurogenic diabetes insipidus;pancreas disease;broadmatch
hyperostosis;exostosis;narrowmatch
ankylosing spondylitis;bone inflammation disease;broadmatch
cadasil syndrome;cadasil;broadmatch
disease of cellular proliferation;benign neoplasm;narrowmatch
clear cell sarcoma of soft tissue;sarcoma;broadmatch
mixed epithelial and mesenchymal hepatoblastoma;hepatoblastoma;broadmatch
autosomal dominant disease;trichorhinophalangeal syndrome type i;narrowmatch
autonomic neuropathy;autonomic neuropathy;exactmatch
expressive language disorder;expressive language disorder;exactmatch
mesenteric lymphadenitis;mesenteric lymphadenitis;exactmatch
sexual and gender identity disorders;sexual disorder;exactmatch
malignant ependymoma;childhood ependymoma;narrowmatch
osteomyelitis;bone inflammation disease;broadmatch
skin tag;urethra fibroepithelial polyp;narrowmatch
pancreatic serous cystadenoma;pancreatic cystadenoma;broadmatch
mesenchymoma;mesenchymoma;exactmatch
skin disease;hereditary mucosal leukokeratosis;narrowmatch
cortisone reductase deficiency;hexose-6-phosphate dehydrogenase deficiency;narrowmatch
nephroblastoma;hereditary wilms tumor;narrowmatch
urinary system disease;obstructive uropathy;narrowmatch
isosporiasis;cystoisosporiasis;exactmatch
ainhum;ainhum;exactmatch
kleine-levin syndrome;kleine-levin syndrome;exactmatch
holoprosencephaly type 2;holoprosencephaly 2;exactmatch
sex cord-stromal tumor;reproductive organ cancer;broadmatch
hereditary breast and ovarian cancer syndrome;autosomal dominant disease;broadmatch
retroperitoneal cancer;retroperitoneal germ cell tumor;narrowmatch
gastric papillary adenocarcinoma;gastric papillary adenocarcinoma;exactmatch
germinoma;central nervous system germinoma;narrowmatch
pancreatic foamy gland adenocarcinoma;pancreatic foamy gland adenocarcinoma;exactmatch
tooth and nail syndrome;tooth and nail syndrome;exactmatch
schwannoma;neurilemmoma;exactmatch
muscular dystrophy;becker's muscular dystrophy;narrowmatch
pallister-hall syndrome;pallister-hall syndrome;exactmatch
skin fibroepithelial basal cell carcinoma;fibroepithelial basal cell carcinoma;exactmatch
ovarian adenosarcoma;ovarian carcinosarcoma;broadmatch
retinopathy of prematurity;retinopathy of prematurity;exactmatch
primary open angle glaucoma;open-angle glaucoma;broadmatch
arthritis;bacterial arthritis;narrowmatch
atypical neurofibroma;neurofibroma;broadmatch
harlequin ichthyosis;autosomal recessive congenital ichthyosis 4b;exactmatch
alpha thalassemia x-linked mental retardation syndrome;alpha thalassemia;broadmatch
nonfunctional pancreatic delta cell neuroendocrine tumor;pancreatic non-functioning delta cell tumor;exactmatch
cryptococcosis;cryptococcosis;exactmatch
liver and intrahepatic bile duct epithelial neoplasm;liver neoplasm;exactmatch
primary bacterial infectious disease;tuberculosis;narrowmatch
medullary breast carcinoma;breast adenocarcinoma;broadmatch
gastrointestinal system disease;peritonitis;narrowmatch
chronic maxillary sinusitis;chronic maxillary sinusitis;exactmatch
prostate leiomyoma;prostate disease;broadmatch
kartagener syndrome;primary ciliary dyskinesia;exactmatch
maxillary sinus squamous cell carcinoma;maxillary sinus squamous cell carcinoma;exactmatch
connective tissue disease;funisitis;narrowmatch
meesmann corneal dystrophy;epithelial and subepithelial dystrophy;broadmatch
amino acid metabolic disorder;argininosuccinic aciduria;narrowmatch
urinary system disease;bladder disorder;narrowmatch
cervical clear cell adenocarcinoma;cervical clear cell adenocarcinoma;exactmatch
breast benign neoplasm;breast adenoma;narrowmatch
peroneal neuropathy;peroneal neuropathy;exactmatch
congenital muscular dystrophy;ullrich congenital muscular dystrophy;narrowmatch
mucin-rich endometrial endometrioid adenocarcinoma;endometrial adenocarcinoma;broadmatch
vagina botryoid rhabdomyosarcoma;childhood botryoid-type embryonal rhabdomyosarcoma of the vagina;narrowmatch
squamous cell carcinoma;gastric squamous cell carcinoma;narrowmatch
learning disorder;learning disability;exactmatch
neurofibroma;epithelioid neurofibroma;narrowmatch
myelodysplastic/myeloproliferative neoplasm;myeloid neoplasm;broadmatch
typhoid fever;primary bacterial infectious disease;broadmatch
psychosis;psychotic disorder;exactmatch
malignant skin neoplasm;skin cancer;exactmatch
appendix lymphoma;lymphoma;broadmatch
extraskeletal myxoid chondrosarcoma;extraosseous chondrosarcoma;broadmatch
spinal canal and spinal cord meningioma;thoracic intraspinal meningioma;narrowmatch
eating disorder;eating disorder;exactmatch
acute suppurative thyroiditis;thyroiditis;broadmatch
connective tissue disease;synovitis;narrowmatch
papillary renal cell carcinoma;papillary renal cell carcinoma;exactmatch
aortic valve disease;aortic valve insufficiency;narrowmatch
leukocyte adhesion deficiency type 1;leukocyte adhesion deficiency 1;exactmatch
autosomal recessive cerebellar ataxia;ataxia telangiectasia syndrome;narrowmatch
dermatophytosis of groin and perianal area;tinea cruris;exactmatch
glycogen storage disease type v;glycogen storage disease v;exactmatch
endocervical carcinoma;endocervical adenocarcinoma, usual type;narrowmatch
x-linked agammaglobulinemia;agammaglobulinemia;broadmatch
inverted papilloma;inverted papilloma;exactmatch
pineal region choriocarcinoma;pineal region choriocarcinoma;exactmatch
breast liposarcoma;breast liposarcoma;exactmatch
allergic contact dermatitis;contact dermatitis;broadmatch
neuroacanthocytosis;neurodegenerative disease;broadmatch
osteosarcoma;chondroblastic osteosarcoma;narrowmatch
ethmoid sinus cancer;ethmoid sinus adenoid cystic carcinoma;narrowmatch
small intestinal neuroendocrine tumor g1;small intestine carcinoid neuroendocrine tumor;exactmatch
hypothyroidism;myxedema;narrowmatch
hemophagocytic lymphohistiocytosis;lymphatic system disease;broadmatch
pharynx cancer;malignant oropharyngeal neoplasm;narrowmatch
tick-borne viral encephalitis;tick-borne encephalitis;exactmatch
hyperphosphatemic familial tumoral calcinosis;hyperphosphatemic familial tumoral calcinosis;exactmatch
papilloma;papilloma;exactmatch
osteosclerosis;bone remodeling disease;broadmatch
round cell liposarcoma;liposarcoma;broadmatch
vestibular gland benign neoplasm;adenoma of minor vestibular glands;narrowmatch
hypercalcemia;familial hypocalciuric hypercalcemia;narrowmatch
leukodystrophy;leukodystrophy;exactmatch
charcot-marie-tooth disease type 1;charcot-marie-tooth disease type 1b;narrowmatch
sick euthyroid syndrome;euthyroid sick syndrome;exactmatch
prostate sarcoma;prostate sarcoma;exactmatch
x-linked dystonia parkinsonism;focal dystonia;broadmatch
nasal cavity carcinoma;nasal cavity squamous cell carcinoma;narrowmatch
intellectual disability;intellectual disability;exactmatch
appendix neuroendocrine tumor g1;appendix cancer;broadmatch
communicating hydrocephalus;communicating hydrocephalus;exactmatch
adrenal cortex carcinoma;adrenal cortical adenocarcinoma;exactmatch
osteochondrodysplasia;achondroplasia;narrowmatch
ocular cancer;ocular melanoma;narrowmatch
atypical lipomatous tumor;atypical lipomatous tumor;exactmatch
anal canal squamous cell carcinoma;squamous cell carcinoma;broadmatch
leukodystrophy;hypomyelinating leukodystrophy;exactmatch
melkersson-rosenthal syndrome;cheilitis;broadmatch
in situ carcinoma;grade iii prostatic intraepithelial neoplasia;narrowmatch
carcinoma;large cell carcinoma;narrowmatch
leri-weill dyschondrosteosis;osteochondrodysplasia;broadmatch
leber congenital amaurosis;retinal disease;broadmatch
congenital nervous system disorder;physical disorder;broadmatch
xeroderma pigmentosum;xeroderma pigmentosum, complementation group g;narrowmatch
vici syndrome;vici syndrome;exactmatch
thymic large cell neuroendocrine carcinoma;thymic carcinoma;broadmatch
cecal disease;appendicitis;narrowmatch
synovial hemangioma;synovial angioma;exactmatch
adult brain stem glioma;adult brain stem gliosarcoma;narrowmatch
neuroendocrine tumor;paraganglioma;narrowmatch
squamous cell carcinoma;sarcomatoid carcinoma;narrowmatch
central nervous system disease;spinal cord disorder;narrowmatch
respiratory system disorder;respiratory system disease;exactmatch
brain stem ependymoma;brain stem ependymoma;exactmatch
benign rolandic epilepsy;benign epilepsy with centrotemporal spikes;exactmatch
recurrent hypersomnia;kleine-levin syndrome;narrowmatch
dysembryoplastic neuroepithelial tumor;dysembryoplastic neuroepithelial tumor;exactmatch
macular edema;macular retinal edema;exactmatch
endometriosis;endosalpingiosis;narrowmatch
muscle benign neoplasm;smooth muscle neoplasm;narrowmatch
gastrointestinal neuroendocrine benign tumor;l-cell glucagon-like peptide-producing neuroendocrine tumor;narrowmatch
chronic lymphocytic leukemia/small lymphocytic lymphoma with unmutated immunoglobulin heavy chain variable-region gene;pregerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma;exactmatch
benign male reproductive system neoplasm;male reproductive organ benign neoplasm;exactmatch
amyotrophic lateral sclerosis;amyotrophic lateral sclerosis;exactmatch
nicotine dependence;substance dependence;broadmatch
cardiac leiomyosarcoma;heart leiomyosarcoma;exactmatch
intestinal disease;intestinal perforation;narrowmatch
infectious mononucleosis;infectious mononucleosis;exactmatch
severe combined immunodeficiency;omenn syndrome;narrowmatch
mood disorder;dysthymic disorder;narrowmatch
pseudohypoaldosteronism;pseudohypoaldosteronism;exactmatch
adult pineal parenchymal tumor;adult pineoblastoma;narrowmatch
endometrial adenocarcinoma;mucin-rich endometrial endometrioid adenocarcinoma;narrowmatch
zellweger syndrome;peroxisomal disease;broadmatch
adenofibroma;mucinous adenofibroma;narrowmatch
variegate porphyria;acute porphyria;broadmatch
achromatopsia;achromatopsia;exactmatch
breast cancer;female breast carcinoma;narrowmatch
meningeal melanocytosis;central nervous system melanocytic neoplasm;broadmatch
verrucous carcinoma;squamous cell carcinoma;broadmatch
blepharoconjunctivitis;blepharoconjunctivitis;exactmatch
bladder urachal carcinoma;bladder urachal carcinoma;exactmatch
bladder papillary clear cell adenocarcinoma;bladder clear cell adenocarcinoma;broadmatch
mature b-cell neoplasm;b-cell lymphoma;broadmatch
lysinuric protein intolerance;lysinuric protein intolerance;exactmatch
malignant cardiac hemangiopericytoma;heart malignant hemangiopericytoma;exactmatch
mucinous adenofibroma;adenofibroma;broadmatch
impulse control disorder;pathological gambling;narrowmatch
prostate stromal sarcoma;prostate stromal sarcoma;exactmatch
schizoid personality disorder;schizoid personality disorder;exactmatch
adult central nervous system mature teratoma;adult central nervous system mature teratoma;exactmatch
primary bacterial infectious disease;tularemia;narrowmatch
metaplastic breast carcinoma;breast metaplastic carcinoma;exactmatch
brain meningioma;childhood brain meningioma;narrowmatch
lymphoma;mediastinal lymphoma;narrowmatch
fanconi anemia, complementation group b;fanconi anemia complementation group b;exactmatch
anal neoplasm;anus neoplasm;exactmatch
klinefelter syndrome;klinefelter's syndrome;exactmatch
muenke syndrome;muenke syndrome;exactmatch
legionella pneumonia;legionellosis;broadmatch
thymic sarcomatoid carcinoma;thymus squamous cell carcinoma;broadmatch
colon squamous cell carcinoma;colon squamous cell carcinoma;exactmatch
