head;tail;relation
substance with neuraminidase inhibitor mechanism of action (substance);substance with neuraminidase inhibitor mechanism of action;exactmatch
hydroxocobalamin (substance);vitamin b>12b<;exactmatch
polylysine (substance);e-polylysine;exactmatch
recombinant levo iduronidase (substance);recombinant l-iduronidase;exactmatch
levobetaxolol (substance);l-betaxolol;exactmatch
perflutren (substance);c3f3 - perfluoropropane;exactmatch
mycophenolic acid (substance);mycophenolate;exactmatch
perflexane (substance);n-perfluorohexane;exactmatch
methyl aminolevulinate (substance);methyl 5-aminolevulinate;exactmatch
substance with epidermal growth factor receptor antagonist mechanism of action (substance);egfr antagonist;exactmatch
substance with angiogenesis inhibitor mechanism of action (substance);substance with angiogenesis inhibitor mechanism of action;exactmatch
beef specific diagnostic allergen extract (product);beef specific diagnostic allergen extract;exactmatch
ceratonia siliqua diagnostic allergen extract (product);ceratonia siliqua diagnostic allergen extract;exactmatch
citrus limon diagnostic allergen extract (product);citrus limon diagnostic allergen extract;exactmatch
polysorbate (substance);polysorbate ester;exactmatch
abacavir sulfate (substance);abacavir sulphate;exactmatch
porcine antihemophilic factor agent (substance);porcine antihaemophilic factor;exactmatch
micrurus fulvius antivenom (substance);micrurus fulvius antivenom;exactmatch
oxyquinoline sulfate (substance);8-hydroxyquinoline sulfate;exactmatch
uncaria tomentosa extract (substance);cat's claw;exactmatch
substance with peptide hydrolase inhibitor mechanism of action (substance);substance with peptide hydrolase inhibitor mechanism of action;exactmatch
ubidecarenone (substance);coenzyme q10;exactmatch
taraxacum officinale extract (substance);taraxacum officinale extract;exactmatch
diphtheria antitoxin (substance);diphtheria immunoglobulin;exactmatch
cyamposis tetragonolobus diagnostic allergen extract (product);cyamposis tetragonolobus diagnostic allergen extract;exactmatch
angelica sinensis extract (substance);dong quai extract;exactmatch
echinacea extract (substance);echinacea extract;exactmatch
evening primrose oil (substance);oenothera biennis oil;exactmatch
dimethyl sulfone (substance);msm - methylsulfonylmethane;exactmatch
porcine isophane insulin (substance);insulin isophane porcine;exactmatch
insulin lispro (substance);lispro insulin;exactmatch
kava extract (substance);kava kava;exactmatch
ephedra sinica extract (substance);ma huang;exactmatch
urea and urea derivative (substance);urea and derivatives;exactmatch
trimethoprim and trimethoprim derivative (substance);trimethoprim and derivatives;exactmatch
psyllium and psyllium derivative (substance);psyllium and derivatives;exactmatch
paraben and paraben derivative (substance);paraben and derivatives;exactmatch
elettaria cardamomum diagnostic allergen extract (product);cardamum diagnostic allergen extract;exactmatch
fagopyrum esculentum diagnostic allergen extract (product);fagopyrum esculentum diagnostic allergen extract;exactmatch
glycine max diagnostic allergen extract (product);glycine max diagnostic allergen extract;exactmatch
lupinus albus diagnostic allergen extract (product);lupinus albus diagnostic allergen extract;exactmatch
malus sylvestris diagnostic allergen extract (product);malus sylvestris diagnostic allergen extract;exactmatch
musa species diagnostic allergen extract (product);musa species diagnostic allergen extract;exactmatch
myristica fragrans (seed kernel) diagnostic allergen extract (product);myristica fragrans (seed kernel) diagnostic allergen extract;exactmatch
organic compound (substance);organic chemical;exactmatch
pimpinella anisum diagnostic allergen extract (product);pimpinella anisum diagnostic allergen extract;exactmatch
psidium guajava diagnostic allergen extract (product);psidium guajava diagnostic allergen extract;exactmatch
cynodon dactylon diagnostic allergen extract (product);cynodon dactylon diagnostic allergen extract;exactmatch
dolichovespula arenaria venom specific diagnostic allergen extract (product);dolichovespula arenaria venom specific diagnostic allergen extract;exactmatch
parietaria judaica specific diagnostic allergen extract (product);parietaria judaica specific diagnostic allergen extract;exactmatch
ribose-5-phosphate isomerase (substance);phosphopentosisomerase;exactmatch
recombinant human bone morphogenetic protein 7 (substance);eptotermin alfa;exactmatch
amfetamine and amfetamine derivative (substance);amfetamine and derivatives;exactmatch
ciclosporin and ciclosporin derivative (substance);ciclosporin and derivatives;exactmatch
aspidium oleoresin extract (substance);oleoresin of male fern;exactmatch
substance with steroid structure and androgen receptor antagonist mechanism of action (substance);substance with steroid structure and androgen receptor antagonist mechanism of action;exactmatch
quaternary quinolinium with surfactant mechanism of action (substance);quaternary quinolinium with surfactant mechanism of action;exactmatch
agalsidase alfa (substance);recombinant alpha-galactosidase;exactmatch
copper-62 (substance);62-cu;exactmatch
substance with histone deacetylase inhibitor mechanism of action (substance);substance with histone deacetylase inhibitor mechanism of action;exactmatch
cetalkonium (substance);cetyldimethylbenzylammonium;exactmatch
endoscopy (procedure);inspection using endoscope;exactmatch
lanolin (substance);wool fat hydrous;exactmatch
tetramethylenedisulfotetramine (substance);2,6-dithia-1,3,5,7-tetraazaadamantane, 2,2,6,6-tetraoxide;exactmatch
antimony (substance);sb - antimony;exactmatch
p-phenylenediamine (substance);1,4-benzenediamine;exactmatch
polyvalent crotalidae antivenom (substance);polyvalent crotalidae antivenin;exactmatch
amifampridine (substance);3,4-diaminopyridine;exactmatch
rubus idaeus leaf extract (substance);rubus idaeus leaf extract;exactmatch
thurfyl salicylate (substance);tetrahydrofurfuryl salicylate;exactmatch
canthaxanthin (substance);canthaxanthine;exactmatch
substance with proteinase inhibitor mechanism of action (substance);substance with proteinase inhibitor mechanism of action;exactmatch
cinnamic acid (substance);3-phenyl-2-propenoic acid;exactmatch
aliskiren fumarate (substance);aliskiren hemifumarate;exactmatch
human secretin (substance);synthetic human secretin;exactmatch
maribavir (substance);benzimidavir;exactmatch
fusafungine (substance);fusafungin;exactmatch
structure of half of thorax lateral to midsagittal plane (body structure);hemithorax;exactmatch
order enterobacterales (organism);enterobacteriales;exactmatch
acetomenaphthone (substance);menadiol diacetate;exactmatch
conventional release oral cream (dose form);conventional release oral cream;exactmatch
dibotermin alfa (substance);recombinant bone morphogenetic protein 2;exactmatch
conventional release cutaneous gel (dose form);conventional release cutaneous gel;exactmatch
polihexanide (substance);polyhexamethylene biguanide;exactmatch
substance with a4beta2 acetylcholine receptor partial agonist mechanism of action (substance);substance with a4beta2 acetylcholine receptor partial agonist mechanism of action;exactmatch
substance with vasopressin receptor antagonist mechanism of action (substance);substance with vasopressin receptor antagonist mechanism of action;exactmatch
conventional release eye solution (dose form);conventional release eye solution;exactmatch
conventional release suspension for eye drops (dose form);conventional release suspension for eye drops;exactmatch
conventional release nasal suspension (dose form);conventional release nasal suspension;exactmatch
prolonged-release oral suspension (dose form);extended-release oral suspension;exactmatch
glacial acetic acid (substance);acetic acid glacial;exactmatch
citrus aurantium (substance);citrus aurantium;exactmatch
glycol salicylate (substance);glycol monosalicylate;exactmatch
sambucus (substance);elder;exactmatch
tablet for conventional release cutaneous solution (dose form);tablet for conventional release cutaneous solution;exactmatch
thymosin alpha 1 (substance);thymalfasin;exactmatch
mecasermin rinfabate (substance);binary complex of recombinant human insulin-like growth factor i and insulin-like growth factor binding protein 3;exactmatch
conventional release nasal solution (dose form);conventional release nasal solution;exactmatch
substance with renin inhibitor mechanism of action (substance);substance with renin inhibitor mechanism of action;exactmatch
substance with protein kinase inhibitor mechanism of action (substance);substance with protein kinase inhibitor mechanism of action;exactmatch
insulin lispro protamine (substance);insulin lispro protamine crystallised;exactmatch
sitaxentan sodium (substance);sitaxsentan sodium;exactmatch
lauromacrogol 400 (substance);laureth-9;exactmatch
substance with methyltransferase inhibitor mechanism of action (substance);substance with methyltransferase inhibitor mechanism of action;exactmatch
substance with integrase strand transfer inhibitor mechanism of action (substance);substance with integrase strand transfer inhibitor mechanism of action;exactmatch
chronic lower urinary tract infection (disorder);chronic lower uti (urinary tract infection);exactmatch
duvoglustat hydrochloride (substance);1 deoxynojirimycin hydrochloride;exactmatch
lusupultide (substance);recombinant protein c based surfactant;exactmatch
sitaxentan (substance);sitaxsentan;exactmatch
duvoglustat (substance);1 deoxynojirimycin;exactmatch
substance with nucleotidyltransferase inhibitor mechanism of action (substance);substance with nucleotidyltransferase inhibitor mechanism of action;exactmatch
vincristine sulfate liposome (substance);vincristine sulphate liposome;exactmatch
fomepizole sulfate (substance);fomepizole sulphate;exactmatch
epoetin delta (substance);erythropoetin delta;exactmatch
pentetic acid (substance);dtpa - diethylenetriaminepentaacetic acid;exactmatch
substance with adenosine a2 receptor agonist mechanism of action (substance);substance with adenosine a2 receptor agonist mechanism of action;exactmatch
substance with chemokine receptor antagonist mechanism of action (substance);substance with chemokine receptor antagonist mechanism of action;exactmatch
substance with glycosyltransferase inhibitor mechanism of action (substance);substance with glycosyltransferase inhibitor mechanism of action;exactmatch
substance with purine nucleoside phosphorylase inhibitor mechanism of action (substance);substance with purine nucleoside phosphorylase inhibitor mechanism of action;exactmatch
epoetin zeta (substance);erythropoetin zeta;exactmatch
polymethyl methacrylate (substance);polymethylmethacrylate;exactmatch
substance with pentosyltransferase inhibitor mechanism of action (substance);substance with pentosyltransferase inhibitor mechanism of action;exactmatch
gluconolactone (substance);d-gluconic acid lactone;exactmatch
pyrocatechol (substance);1, 2-benzenediol;exactmatch
buffered aspirin (substance);aspirin, buffered;exactmatch
droxidopa (substance);l-threo 3,4 dihydroxyphenylserine;exactmatch
substance with phosphotransferase inhibitor mechanism of action (substance);substance with phosphotransferase inhibitor mechanism of action;exactmatch
dihydroergocristine mesilate (substance);dihydroergocristine mesylate;exactmatch
diclofenac diethylammonium (substance);diclofenac diethylamine;exactmatch
sinecatechins (substance);sinecatechin;exactmatch
substance with glycosidase inhibitor mechanism of action (substance);substance with glycosidase inhibitor mechanism of action;exactmatch
