head;tail;relation
colorectal leiomyoma;colorectal leiomyoma;exactmatch
colorectal lipoma;colorectal lipoma;exactmatch
childhood mature t-cell and nk-cell non-hodgkin lymphoma;childhood mature t- and nk-cell lymphoma;exactmatch
small intestinal mucosa-associated lymphoid tissue lymphoma;malt lymphoma of small bowel;exactmatch
liver solitary fibrous tumor;fibroma of liver;exactmatch
ann arbor stage i nodular lymphocyte predominant hodgkin lymphoma;ann arbor stage i nodular lymphocyte predominant hodgkin lymphoma;exactmatch
paget disease of the anus;anal paget's disease;exactmatch
anal leiomyosarcoma;anal leiomyosarcoma;exactmatch
anal adenocarcinoma;adenocarcinoma of anus;exactmatch
anal lymphoma;anal lymphoma;exactmatch
anal kaposi sarcoma;anal kaposi sarcoma;exactmatch
anal canal neuroendocrine neoplasm;anal canal neuroendocrine neoplasm;exactmatch
anal mucinous adenocarcinoma;anal colloid adenocarcinoma;exactmatch
benign anal granular cell tumor;benign anal granular cell neoplasm;exactmatch
anal leiomyoma;anal leiomyoma;exactmatch
anal glands adenocarcinoma;adenocarcinoma of anal gland;exactmatch
anal rhabdomyosarcoma;anal rhabdomyosarcoma;exactmatch
anal sarcoma;anal sarcoma;exactmatch
metastatic anal canal carcinoma;metastatic anal canal carcinoma;exactmatch
malignant cutaneous granular cell tumor;malignant cutaneous granular cell tumor;exactmatch
cutaneous liposarcoma;cutaneous liposarcoma;exactmatch
skin nodular solid basal cell carcinoma;skin nodular solid basal cell carcinoma;exactmatch
cutaneous granular cell tumor;cutaneous granular cell neoplasm;exactmatch
rectal hyperplastic polyp;hyperplastic polyp of rectum;exactmatch
rectal tubulovillous adenoma;rectal tubulovillous adenoma;exactmatch
rectal adenoma with severe dysplasia;adenoma of rectum with marked dysplasia;exactmatch
aids-related gastric kaposi sarcoma;aids-related gastric kaposi sarcoma;exactmatch
rectal rhabdomyosarcoma;rectal rhabdomyosarcoma;exactmatch
carcinoma metastatic in the skin;carcinoma metastatic in the skin;exactmatch
metastatic malignant neoplasm in the skin;metastases to skin;exactmatch
aleukemic monocytic leukemia cutis;aleukemic monocytic leukemia cutis;exactmatch
aleukemic acute lymphoblastic leukemia cutis;aleukemic acute lymphoblastic leukemia cutis;exactmatch
ann arbor stage ivb hodgkin lymphoma;ann arbor stage ivb hodgkin lymphoma;exactmatch
colorectal polyp;colorectal polyp;exactmatch
colorectal inflammatory polyp;colorectal inflammatory polyp;exactmatch
colorectal juvenile polyp;colorectal juvenile polyp;exactmatch
colorectal hyperplastic polyp;colorectal hp;exactmatch
pancreatic signet ring cell carcinoma;pancreatic signet ring cell carcinoma;exactmatch
pancreatic adenosquamous carcinoma;adenosquamous carcinoma of pancreas;exactmatch
undifferentiated pancreatic carcinoma;pancreatic carcinosarcoma;exactmatch
undifferentiated pancreatic carcinoma with osteoclast-like giant cells;osteoclast-like giant cell neoplasm of pancreas;exactmatch
pancreatic serous cystadenocarcinoma;pancreatic serous cystadenocarcinoma;exactmatch
pancreatic intraductal papillary-mucinous carcinoma;intraductal papillary-colloid carcinoma of pancreas;exactmatch
pancreatic intraductal papillary-mucinous neoplasm with an associated invasive carcinoma;pancreatic intraductal papillary mucinous neoplasm with an associated invasive carcinoma;exactmatch
pancreatic acinar cell cystadenocarcinoma;acinar cell cystadenocarcinoma;exactmatch
solid pseudopapillary carcinoma of the pancreas;pancreatic solid pseudopapillary carcinoma;exactmatch
stage 0 pancreatic cancer ajcc v6 and v7;pancreatic cancer stage 0;exactmatch
duodenal gastrin-producing neuroendocrine tumor;duodenal g-cell gastrin producing tumor;exactmatch
gallbladder lymphoma;gallbladder lymphoma;exactmatch
gallbladder melanoma;gallbladder malignant melanoma;exactmatch
gallbladder sarcoma;gallbladder sarcoma;exactmatch
stage i gallbladder cancer ajcc v6;gallbladder cancer stage i ajcc v6;exactmatch
stage ii gallbladder cancer ajcc v6;gallbladder cancer stage ii ajcc v6;exactmatch
stage iii gallbladder cancer ajcc v6;gallbladder cancer stage iii ajcc v6;exactmatch
stage iv gallbladder cancer ajcc v6;gallbladder cancer stage iv ajcc v6;exactmatch
stage ivb gallbladder cancer ajcc v7;gallbladder cancer stage ivb ajcc v7;exactmatch
gallbladder papillary neoplasm with an associated invasive carcinoma;gallbladder papillary neoplasm with an associated invasive cancer;exactmatch
gallbladder mucinous adenocarcinoma;colloid carcinoma of gallbladder;exactmatch
gallbladder signet ring cell carcinoma;gallbladder signet ring cell carcinoma;exactmatch
gallbladder neurofibroma;gallbladder neurofibroma;exactmatch
gallbladder leiomyoma;gallbladder leiomyoma;exactmatch
liver and intrahepatic bile duct benign non-epithelial neoplasm;benign non-epithelial hepatic neoplasm;exactmatch
liver lipoma;hepatic lipoma;exactmatch
liver mesenchymal hamartoma;hepatic mesenchymal hamartoma;exactmatch
pancreatic intraductal papillary-mucinous neoplasm with intermediate grade dysplasia;intraductal papillary-mucinous neoplasm of pancreas with moderate dysplasia;exactmatch
pancreatic mucinous cystadenoma;colloid cystadenoma of pancreas;exactmatch
pancreatic mucinous ductal ectasia;pancreatic mucinous ductal ectasia;exactmatch
esophageal fibroma;esophageal fibroma;exactmatch
lung non-hodgkin lymphoma;lung non-hodgkin lymphoma;exactmatch
colorectal adenoma with severe dysplasia;colorectal adenoma with marked dysplasia;exactmatch
esophageal lymphoma;esophageal lymphoma;exactmatch
esophageal non-hodgkin lymphoma;esophageal non-hodgkin lymphoma;exactmatch
esophageal hodgkin lymphoma;esophageal hodgkin lymphoma;exactmatch
intestinal neuroendocrine neoplasm;intestinal neuroendocrine neoplasm;exactmatch
gastric neuroendocrine neoplasm;gastric neuroendocrine neoplasm;exactmatch
colon neuroendocrine neoplasm;colon neuroendocrine neoplasm;exactmatch
rectal neuroendocrine neoplasm;neuroendocrine neoplasm of rectum;exactmatch
giant fibrovascular esophageal polyp;giant fibrovascular esophageal polyp;exactmatch
esophageal granular cell tumor;esophageal granular cell myoblastoma;exactmatch
esophageal lipoma;esophageal lipoma;exactmatch
benign esophageal schwannoma;benign esophageal neurilemmoma;exactmatch
borderline exocrine pancreatic neoplasm;borderline exocrine pancreatic neoplasm;exactmatch
esophageal neurofibroma;esophageal neurofibroma;exactmatch
esophageal liposarcoma;esophageal liposarcoma;exactmatch
esophageal kaposi sarcoma;esophageal kaposi sarcoma;exactmatch
esophageal melanoma;esophageal melanoma;exactmatch
stage iii childhood hepatocellular carcinoma ajcc v7;stage iii childhood hepatocellular carcinoma;exactmatch
stage ii childhood hepatocellular carcinoma ajcc v6 and v7;stage ii childhood hepatocellular carcinoma ajcc v6;exactmatch
stage i childhood hepatocellular carcinoma ajcc v6 and v7;stage i childhood hepatocellular carcinoma ajcc v6;exactmatch
stage iv pancreatic cancer ajcc v6 and v7;metastatic pancreatic carcinoma;exactmatch
pancreatic serous cystadenoma;pancreatic microcystic adenoma;exactmatch
pancreatic mucinous cystadenocarcinoma;colloid cystadencarcinoma of pancreas;exactmatch
pancreatic lymphoma;lymphoma of pancreas;exactmatch
pancreatic sarcoma;pancreatic sarcoma;exactmatch
columnar cell change of the breast;ccc;exactmatch
pleural schwannoma;neurilemmoma of pleura;exactmatch
transitional cell neoplasm;transitional cell neoplasm;exactmatch
ovarian myxoid liposarcoma;myxoid liposarcoma of ovary;exactmatch
ovarian neuroendocrine neoplasm;neuroendocrine neoplasm of ovary;exactmatch
ovarian large cell neuroendocrine carcinoma;large cell neuroendocrine carcinoma of ovary;exactmatch
ovarian transitional cell carcinoma;ovarian transitional cell cancer;exactmatch
mixed germ cell-sex cord-stromal tumor;mixed germ cell-sex cord neoplasm;exactmatch
ovarian mucinous tumor;mucinous neoplasm of ovary;exactmatch
ovarian mucinous adenocarcinoma;mucinous adenocarcinoma of ovary;exactmatch
ovarian soft tissue neoplasm;ovarian soft tissue neoplasm;exactmatch
ovarian myxoma;myxoma of ovary;exactmatch
gastric cardia adenocarcinoma;adenocarcinoma of cardia of stomach;exactmatch
mucinous gastric adenocarcinoma;mucinous adenocarcinoma of stomach;exactmatch
signet ring cell gastric adenocarcinoma;gastric signet ring cell adenocarcinoma;exactmatch
gastric burkitt lymphoma;gastric burkitt lymphoma;exactmatch
gastric diffuse large b-cell lymphoma;gastric diffuse large b-cell lymphoma;exactmatch
gastric t-cell non-hodgkin lymphoma;gastric t-cell non-hodgkin lymphoma;exactmatch
labium;labium;exactmatch
immature gastric teratoma;immature gastric teratoma;exactmatch
gastric lipoma;gastric lipoma;exactmatch
gastric teratoma;gastric teratoma;exactmatch
mature gastric teratoma;mature gastric teratoma;exactmatch
bronchial mucosa-associated lymphoid tissue lymphoma;balt lymphoma;exactmatch
thyroid gland lymphoma;lymphoma of thyroid;exactmatch
gastric mucosa-associated lymphoid tissue lymphoma;gastric malt lymphoma;exactmatch
falx cerebri meningioma;cerebral falx meningioma;exactmatch
cavernous sinus meningioma;cavernous sinus meningioma;exactmatch
intracerebral cystic meningioma;intracerebral cystic meningioma;exactmatch
cerebellar papillary meningioma;cerebellar papillary meningioma;exactmatch
petrous apex meningioma;meningioma of petrous apex;exactmatch
ovarian rhabdomyosarcoma;ovarian rhabdomyosarcoma;exactmatch
ovarian leiomyosarcoma;leiomyosarcoma of ovary;exactmatch
intraventricular meningioma;intraventricular meningioma;exactmatch
ovarian fibrosarcoma;fibrosarcoma of ovary;exactmatch
breast leiomyosarcoma;breast leiomyosarcoma;exactmatch
breast liposarcoma;breast liposarcoma;exactmatch
breast extraskeletal osteosarcoma;breast extraskeletal osteosarcoma;exactmatch
breast rhabdomyosarcoma;breast rhabdomyosarcoma;exactmatch
benign breast eccrine spiradenoma;benign breast eccrine spiradenoma;exactmatch
breast complex fibroadenoma;breast complex fibroadenoma;exactmatch
atypical hyperplasia of the breast;atypical breast hyperplasia;exactmatch
benign breast phyllodes tumor;benign breast phyllodes tumor;exactmatch
benign nipple neoplasm;benign neoplasm of nipple;exactmatch
breast apocrine adenosis;apocrine adenosis of breast;exactmatch
breast microglandular adenosis;breast microglandular adenosis;exactmatch
papillary ductal breast hyperplasia;papillary breast hyperplasia;exactmatch
intraductal breast papillomatosis;intraductal breast papillomatosis;exactmatch
breast sclerosing adenosis;breast sclerosing adenosis;exactmatch
papillary breast neoplasm;papillary breast neoplasm;exactmatch
vascular breast neoplasm;vascular breast neoplasm;exactmatch
breast capillary hemangioma;breast capillary angioma;exactmatch
breast epithelioid hemangioma;breast epithelioid hemangioma;exactmatch
nipple neoplasm;neoplasm of nipple;exactmatch
malignant nipple neoplasm;malignant neoplasm of nipple;exactmatch
breast adenocarcinoma;adenocarcinoma of breast;exactmatch
benign ovarian thecoma;benign ovarian thecal cell neoplasm;exactmatch
borderline ovarian serous tumor;borderline ovarian serous neoplasm;exactmatch
ovarian cystadenocarcinoma;cystadenocarcinoma of ovary;exactmatch
ovarian carcinoid tumor;carcinoid tumor of ovary;exactmatch
ovarian leydig cell tumor;leydig cell neoplasm of ovary;exactmatch
ovarian angiosarcoma;angiosarcoma of ovary;exactmatch
skull base meningioma;meningioma of skull base;exactmatch
metastatic meningioma;metastatic meningioma;exactmatch
carcinomatous component present;carcinomatous component present;exactmatch
deletion of chromosome 22 associated meningioma;deletion of chromosome 22 associated meningioma;exactmatch
internal auditory canal meningioma;internal auditory canal meningioma;exactmatch
ectopic meningioma;ectopic meningioma;exactmatch
ethmoid sinus primary ectopic meningioma;ethmoid sinus primary ectopic meningioma;exactmatch
epidural spinal canal meningioma;epidural spinal canal meningioma;exactmatch
pituitary stalk meningioma;meningioma of pituitary stalk;exactmatch
recurrent meningioma;recurrent meningioma;exactmatch
sphenocavernous meningioma;sphenocavernous meningioma;exactmatch
borderline breast phyllodes tumor;borderline breast phyllodes neoplasm;exactmatch
meningeal melanoma;leptomeningeal melanoma;exactmatch
childhood meningeal melanoma;childhood leptomeningeal melanoma;exactmatch
adult meningeal melanoma;adult leptomeningeal melanoma;exactmatch
peripheral intraneural angiosarcoma;peripheral intraneural angiosarcoma;exactmatch
microcystic/reticular schwannoma;microcystic/reticular schwannoma;exactmatch
central nervous system anaplastic large cell lymphoma;anaplastic cns large cell lymphoma;exactmatch
jugular foramen schwannoma;jugular foramen neurilemmoma;exactmatch
intra-abdominal paraganglioma;intra-abdominal paraganglioma;exactmatch
head and neck paraganglioma;head and neck paraganglioma;exactmatch
dendritic melanoma cell;dendritic melanoma cell;exactmatch
skin of the extremity;skin of the extremity;exactmatch
extra-adrenal retroperitoneal paraganglioma;extra-adrenal retroperitoneal paraganglioma;exactmatch
early favorable non-hodgkin lymphoma;early favorable non-hodgkin lymphoma;exactmatch
early unfavorable non-hodgkin lymphoma;early unfavorable non-hodgkin lymphoma;exactmatch
advanced favorable non-hodgkin lymphoma;advanced favorable non-hodgkin lymphoma;exactmatch
advanced unfavorable non-hodgkin lymphoma;advanced unfavorable non-hodgkin lymphoma;exactmatch
red papular lesion;red papular lesion;exactmatch
epidermal hyperplasia;epidermal hyperplasia;exactmatch
spontaneous regression;spontaneous regression;exactmatch
deletion of chromosome 3p associated meningioma;deletion of chromosome 3p associated meningioma;exactmatch
bilateral optic nerve meningioma;bilateral meningioma of optic nerve;exactmatch
multiple intraspinal meningiomas;multiple intraspinal meningiomas;exactmatch
parapharyngeal meningioma;parapharyngeal meningioma;exactmatch
primary lung meningioma;primary lung meningioma;exactmatch
primary cutaneous meningioma;primary cutaneous meningioma;exactmatch
petroclival meningioma;petroclival meningioma;exactmatch
multiple skull base meningiomas;multiple skull base meningiomas;exactmatch
foramen magnum meningioma;foramen magnum meningioma;exactmatch
anterior foramen magnum meningioma;anterior foramen magnum meningioma;exactmatch
posterior foramen magnum meningioma;meningioma of posterior foramen magnum;exactmatch
diaphragma sellae meningioma;diaphragm sellae meningioma;exactmatch
tuberculum sellae meningioma;meningioma of tuberculum sellae;exactmatch
sphenoorbital meningioma;sphenoorbital meningioma;exactmatch
anterior cranial fossa meningioma;anterior cranial fossa meningioma;exactmatch
spinal multifocal clear cell meningioma;multifocal clear cell meningioma of spine;exactmatch
lower clivus meningioma;lower clivus meningioma;exactmatch
clivus meningioma;clivus meningioma;exactmatch
upper clivus meningioma;meningioma of upper clivus;exactmatch
