head;tail;relation
adenocarcinoma with cartilaginous and osseous metaplasia (morphologic abnormality);adenocarcinoma with cartilaginous metaplasia;exactmatch
operation on uvula (procedure);procedure on uvula (uvula palatina);exactmatch
supraorbital area structure (body structure);supraorbital area;exactmatch
vaginal mucous membrane structure (body structure);vaginal mucosa;exactmatch
nevus lipomatosus cutaneous superficialis (disorder);fat naevus;exactmatch
adenocarcinoma in tubulovillous adenoma (morphologic abnormality);papillotubular adenocarcinoma;exactmatch
retinal structure (body structure);retina;exactmatch
infiltrating basal cell carcinoma (morphologic abnormality);basal cell carcinoma, desmoplastic type;exactmatch
lower gastrointestinal tract structure (body structure);lower digestive tract;exactmatch
transplantation of small intestine (procedure);small bowel transplant;exactmatch
structure of right visceral pleura (body structure);right visceral pleura;exactmatch
heart disease (disorder);cardiac disorder;exactmatch
schneiderian carcinoma (morphologic abnormality);cylindrical cell carcinoma;exactmatch
antihelix structure (body structure);antihelix;exactmatch
multiple myeloma, no international classification of diseases for oncology subtype (morphologic abnormality);multiple myeloma, no icd-o subtype;exactmatch
neuroendocrine tumor (morphologic abnormality);neuroendocrine carcinoma;exactmatch
adenoidal structure (body structure);adenoid;exactmatch
cutaneous sarcoidosis (disorder);sarcoidosis of skin;exactmatch
structure of retina of right eye (body structure);retina of right eye;exactmatch
facial nerve structure (body structure);cranial nerve vii;exactmatch
hypertrophy (morphologic abnormality);hypertrophic;exactmatch
preauricular region structure (body structure);preauricular region;exactmatch
oculomotor nerve structure (body structure);cranial nerve iii;exactmatch
epithalamic structure (body structure);epithalamus;exactmatch
ulcer (morphologic abnormality);ulcer - lesion;exactmatch
operation on bone of skull (procedure);cranial bone operation;exactmatch
light, electromagnetic radiation (physical force);light - radiation;exactmatch
structure of hepatic duct (body structure);hepatic duct;exactmatch
structure of cervical canal of uterus (body structure);cervical canal;exactmatch
disorder of pericardium (disorder);pericardial disorder;exactmatch
nail bed structure (body structure);nail bed;exactmatch
giant cell tumor of bone (morphologic abnormality);osteoclastoma;exactmatch
cholesteatoma (morphologic abnormality);epidermoid cholesteatoma;exactmatch
retinal vascular disorder (disorder);changes in retinal vascular appearance;exactmatch
intestinal nematode infection (disorder);intestinal roundworm infection;exactmatch
central nervous system tract structure (body structure);central nervous system tract;exactmatch
oxyphilic adenocarcinoma (morphologic abnormality);follicular carcinoma, oxyphilic cell;exactmatch
thecoma, malignant (morphologic abnormality);malignant thecoma;exactmatch
structure of special senses organ system (body structure);special sense organ;exactmatch
injury of blood vessel (disorder);vascular injury;exactmatch
vas deferens structure (body structure);ductus deferens;exactmatch
endocervical epithelium structure (body structure);endocervical epithelium;exactmatch
growth alteration (morphologic abnormality);disturbance of growth;exactmatch
inflammation of vocal cord (disorder);inflammation of vocal cord;exactmatch
angiomyxoma (morphologic abnormality);aggressive angiomyxoma;exactmatch
structure of coccygeal glomus (body structure);coccygeal body;exactmatch
congenital anomaly of spleen (disorder);anomalies of spleen;exactmatch
structure of segment of right lung (body structure);segment of right lung;exactmatch
congenital tracheobronchomegaly (disorder);mounier-kuhn syndrome;exactmatch
structure of gum of mandible (body structure);gum of mandible;exactmatch
bone structure of sternum (body structure);breast bone;exactmatch
squamous cell carcinoma in situ with questionable stromal invasion (morphologic abnormality);epidermoid carcinoma in situ with questionable stromal invasion;exactmatch
lymphocyte (cell);lymphocytic cell;exactmatch
strawberry nevus of skin (disorder);angiomatous naevus of skin;exactmatch
idiopathic edema (disorder);cryptogenic edema;exactmatch
verruca vulgaris (disorder);common wart;exactmatch
congenital anomaly of brain (disorder);congenital brain anomaly;exactmatch
structure of anorectal junction (body structure);anorectal junction;exactmatch
operation on bone (procedure);bone operation;exactmatch
hematopoietic system structure (body structure);haematopoietic system;exactmatch
nerve injury (disorder);injuries to nerves, nerve plexuses and roots;exactmatch
structure of mastoid cell (body structure);mastoid cell;exactmatch
chronic lobular hepatitis (disorder);clh - chronic lobular hepatitis;exactmatch
skin structure of forearm (body structure);skin of forearm;exactmatch
pericarditis co-occurrent and due to malignant primary tumor (disorder);pericarditis co-occurrent and due to malignant primary tumor;exactmatch
colitis caused by radiation (disorder);colitis caused by radiation;exactmatch
left vocal cord structure (body structure);left vocal cord;exactmatch
paget's disease and intraductal carcinoma of breast (morphologic abnormality);paget disease and intraductal carcinoma of breast;exactmatch
extraembryonic membranes structure (body structure);extraembryonic membranes;exactmatch
upper respiratory infection (disorder);uri - upper respiratory infection;exactmatch
subdural space structure (body structure);subdural space;exactmatch
ethmoid sinus structure (body structure);ethmoid antrum;exactmatch
intramuscular hemangioma (morphologic abnormality);intramuscular angioma;exactmatch
pelvic lymph node structure (body structure);lymph node of pelvis;exactmatch
structure of gum and supporting structure of tooth (body structure);gingival and periodontal structure;exactmatch
peutz-jeghers syndrome (disorder);pjs - peutz-jeghers syndrome;exactmatch
skin structure of upper trunk (body structure);skin of upper trunk;exactmatch
fibrous mesothelioma, malignant (morphologic abnormality);fibrous mesothelioma;exactmatch
structure of right renal pelvis (body structure);right renal pelvis;exactmatch
skin structure of nipple (body structure);skin of nipple;exactmatch
transplantation of lymphatic structure (procedure);graft of lymphatic structure;exactmatch
ulcer of rectum (disorder);rectal ulcer;exactmatch
congenital hypertrophy of pylorus (disorder);congenital pyloric hypertrophy;exactmatch
epithelioid hemangioendothelioma, malignant (morphologic abnormality);epithelioid haemangioendothelioma, malignant;exactmatch
white blood cell disorder (disorder);wbc diseases;exactmatch
structure of epidural space of spine (body structure);extradural space of spinal cord;exactmatch
lithopedion (disorder);calcified fetus;exactmatch
structure of rectouterine pouch (body structure);cul-de-sac;exactmatch
structure of lower female genitourinary tract (body structure);lower female genitourinary tract;exactmatch
pigmented hairy epidermal nevus (disorder);becker's naevus;exactmatch
hemangiopericytoma, benign (morphologic abnormality);benign haemangiopericytoma;exactmatch
metatarsal bone structure (body structure);metatarsal;exactmatch
structure of muscle of mastication (body structure);masticatory muscle;exactmatch
mass of scrotum (finding);mass of scrotum;exactmatch
hairy cell leukemia (morphologic abnormality);hairy cell leukaemia variant;exactmatch
injury of facial nerve (disorder);facial (7th) nerve injury;exactmatch
isthmus uteri structure (body structure);isthmus of uterus;exactmatch
cell membrane (cell structure);plasma membrane;exactmatch
nephron structure (body structure);nephron;exactmatch
submandibular salivary apparatus (body structure);submandibular salivary structure;exactmatch
pharyngeal structure (body structure);pharynx;exactmatch
cyst of peritoneal cavity (disorder);cyst of peritoneal cavity;exactmatch
arterial embolism (disorder);arterial embolus;exactmatch
grafting of vermilion border of lip (procedure);graft of vermilion border of lip;exactmatch
right sphenoid sinus structure (body structure);right sphenoid sinus;exactmatch
osteoblastoma (morphologic abnormality);giant osteoid osteoma;exactmatch
neoplastic disease (disorder);ng - neoplastic growth;exactmatch
astrocytoma, anaplastic (morphologic abnormality);anaplastic astrocytoma;exactmatch
tonsillar tag (disorder);remnant tonsil;exactmatch
osteitis condensans (disorder);condensing osteitis;exactmatch
disorder of ovary (disorder);ovarian disorder;exactmatch
left colon structure (body structure);descending colon and sigmoid colon, cs;exactmatch
embolus (morphologic abnormality);embolism;exactmatch
alveolar ridge mucous membrane structure (body structure);alveolar ridge mucosa;exactmatch
adipose tissue (body structure);fatty tissue;exactmatch
pharyngeal wall structure (body structure);pharyngeal wall;exactmatch
congenital anomaly of testis (disorder);congenital abnormality of testis;exactmatch
skin appendage adenoma (morphologic abnormality);adnexal tumor;exactmatch
structure of superficial vein (body structure);superficial vein;exactmatch
nasolabial sulcus structure (body structure);nasolabial fold;exactmatch
superficial spreading melanoma (morphologic abnormality);ssm - superficial spreading melanoma;exactmatch
endoderm structure (body structure);endoderm;exactmatch
infectious enteritis (disorder);infective enteritis;exactmatch
synchilia (disorder);syncheilia;exactmatch
gingival enlargement (disorder);gingival bulge;exactmatch
sebaceous adenocarcinoma (morphologic abnormality);sebaceous carcinoma;exactmatch
bone structure of sacrum (body structure);sacral bone;exactmatch
structure of upper third of esophagus (body structure);proximal third of esophagus;exactmatch
structure of lateral lobe of prostate (body structure);lateral lobe of prostate;exactmatch
endocrine tissue structure (body structure);endocrine tissue;exactmatch
disorder of visual pathways (disorder);disorder of afferent visual pathways;exactmatch
follicular lymphoma (morphologic abnormality);brill - symmers' disease;exactmatch
jejunal ulcer (disorder);jejunal ulceration;exactmatch
congenital anomaly of orbit proper (disorder);congenital anomaly of orbit proper;exactmatch
repair of common bile duct (procedure);repair of common bile duct;exactmatch
follicular lymphoma, grade 2 (morphologic abnormality);malignant lymphoma, mixed cell type, follicular;exactmatch
frontal sinus structure (body structure);frontal sinus;exactmatch
inflammation of sacroiliac joint (disorder);sacroiliac joint inflamed;exactmatch
