head;tail;relation
product containing trimetazidine (medicinal product);trimetazidine;exactmatch
amantadine sulfate (substance);amantadine sulfate;exactmatch
etidronate disodium (substance);biphosphonate;broadmatch
antihelminthic agent;product containing oxamniquine (medicinal product);narrowmatch
dexmethylphenidate hydrochloride (substance);cns stimulant;broadmatch
antioxidant;product containing idebenone (medicinal product);narrowmatch
diacerein (substance);diacerein;exactmatch
niaprazine (substance);niaprazine;exactmatch
product containing acipimox (medicinal product);acipimox;exactmatch
product containing benzbromarone (medicinal product);benzbromarone;exactmatch
dapabutan (substance);dapabutan;exactmatch
bromhexine (substance);bromhexine;exactmatch
achillea millefolium extract (substance);achillea millefolium flower;exactmatch
clopenthixol (substance);zuclopenthixol;exactmatch
pimozide (substance);antipsychotic agent;broadmatch
product containing rna polymerase inhibitor (product);enzyme inhibitor;broadmatch
product containing acitretin (medicinal product);retinoic acid agent;broadmatch
product containing risdiplam (medicinal product);risdiplam;exactmatch
scopolamine methonitrate (substance);methscopolamine nitrate;exactmatch
antibiotic;taurolidine (substance);narrowmatch
benzodiazepine;midazolam maleate (substance);narrowmatch
sodium propionate (substance);sodium propionate;exactmatch
fludarabine (substance);fludarabine;exactmatch
ceritinib (substance);ceritinib;exactmatch
eftrenonacog alfa (substance);pharmacologic substance;broadmatch
phenylephrine bitartrate (substance);phenylephrine bitartrate;exactmatch
hmg-coa reductase inhibitor;cerivastatin sodium (substance);narrowmatch
clocinizine (substance);clocinizine;exactmatch
melarsoprol (substance);antiprotozoal agent;broadmatch
pholedrine (substance);pholedrine;exactmatch
felbinac (substance);nonsteroidal antiinflammatory drug;broadmatch
afatinib (substance);epidermal growth factor receptor tyrosine kinase inhibitor;broadmatch
piperazine edetate calcium (substance);antihelminthic agent;broadmatch
nevirapine (substance);non-nucleoside reverse transcriptase inhibitor;broadmatch
terazosin (substance);terazosin;exactmatch
product containing aspirin and caffeine and paracetamol (medicinal product);combination medication;broadmatch
cytarabine liposome (substance);liposomal cytarabine;exactmatch
vasodilating agent;product containing prenylamine (medicinal product);narrowmatch
azacitidine (substance);azacitidine;exactmatch
balsalazide disodium (substance);balsalazide disodium;exactmatch
tolperisone (substance);muscle relaxant;broadmatch
lisinopril (substance);lisinopril;exactmatch
alimemazine (substance);histamine-1 receptor antagonist;broadmatch
acitretin (substance);retinoic acid agent;broadmatch
pyrimidine antagonist;flucytosine (substance);narrowmatch
product containing proguanil (medicinal product);proguanil;exactmatch
cetirizine (substance);histamine-1 receptor antagonist;broadmatch
product containing ruxolitinib (medicinal product);ruxolitinib;exactmatch
product containing butenafine (medicinal product);butenafine;exactmatch
product containing orciprenaline (medicinal product);metaproterenol;exactmatch
antineoplastic protein inhibitor;product containing selinexor (medicinal product);narrowmatch
benzfetamine hydrochloride (substance);benzphetamine hydrochloride;exactmatch
thiazide diuretic;altizide (substance);narrowmatch
benzodiazepine;product containing triazolam (medicinal product);narrowmatch
scopolamine butylbromide (substance);antispasmodic agent;broadmatch
product containing sulfadoxine (medicinal product);sulfadoxine;exactmatch
non-nucleoside reverse transcriptase inhibitor;delavirdine mesilate (substance);narrowmatch
antiprotozoal agent;nifurtimox (substance);narrowmatch
product containing lenalidomide (medicinal product);antineoplastic agent;broadmatch
product containing sitaxentan (medicinal product);endothelin receptor type a antagonist;broadmatch
lubiprostone (substance);lubiprostone;exactmatch
doxacurium chloride (substance);doxacurium chloride;exactmatch
selexipag (substance);selexipag;exactmatch
hiv protease inhibitor;ritonavir (substance);narrowmatch
muscle relaxant;atracurium besilate (substance);narrowmatch
meclozine (substance);histamine-1 receptor antagonist;broadmatch
ganirelix (substance);hormone antagonist;broadmatch
immunomodulatory imide drug;pomalidomide (substance);narrowmatch
gene therapy agent;mipomersen sodium (substance);narrowmatch
product containing xipamide (medicinal product);xipamide;exactmatch
cns stimulant;product containing amfetamine (medicinal product);narrowmatch
chlorhexidine digluconate (in water) (substance);chlorhexidine gluconate;exactmatch
product containing peptide (product);peptide;exactmatch
apalutamide (substance);apalutamide;exactmatch
product containing diclofenamide (medicinal product);dichlorphenamide;exactmatch
product containing metamizole (medicinal product);nonsteroidal antiinflammatory drug;broadmatch
product containing methyl nicotinate (medicinal product);methyl nicotinate;exactmatch
carfilzomib (substance);proteasome inhibitor;broadmatch
fluconazole (substance);fluconazole;exactmatch
protease inhibitor;cilastatin sodium (substance);narrowmatch
product containing icatibant (medicinal product);nonsteroidal antiinflammatory drug;broadmatch
nintedanib (substance);antineoplastic agent;broadmatch
mephentermine (substance);cns stimulant;broadmatch
product containing elbasvir (medicinal product);elbasvir;exactmatch
treprostinil sodium (substance);antihypertensive agent;broadmatch
antihypertensive agent;product containing minoxidil (medicinal product);narrowmatch
opioid receptor agonist;eluxadoline (substance);narrowmatch
chemopreventive agent;3-(4-methylbenzylidene)-camphor (substance);narrowmatch
lomustine (substance);lomustine;exactmatch
terazosin hydrochloride (substance);terazosin hydrochloride;exactmatch
polyphenol (substance);polyphenol;exactmatch
thymosin alpha 1 (substance);pharmacologic substance;broadmatch
product containing vardenafil (medicinal product);cgmp phosphodiesterase inhibitor;broadmatch
trimetaphan (substance);trimethaphan;exactmatch
angiotensin ii receptor antagonist;product containing telmisartan (medicinal product);narrowmatch
product containing eptifibatide (medicinal product);antiplatelet agent;broadmatch
fepradinol (substance);fepradinol;exactmatch
remimazolam besylate (substance);remimazolam besylate;exactmatch
product containing dopexamine (medicinal product);dopexamine;exactmatch
rocuronium bromide (substance);muscle relaxant;broadmatch
2-phenylbenzimidazol-5-sulfonic acid (substance);chemopreventive agent;broadmatch
zolamine (substance);histamine-1 receptor antagonist;broadmatch
tromantadine hydrochloride (substance);antiviral agent;broadmatch
pegaptanib (substance);pegaptanib;exactmatch
peptide (substance);peptide;exactmatch
cytarabine (substance);pyrimidine antagonist;broadmatch
product containing trichloroethylene (medicinal product);trichloroethylene;exactmatch
antihelminthic agent;product containing pyrantel (medicinal product);narrowmatch
vasodilating agent;hexobendine (substance);narrowmatch
cns stimulant;pyritinol (substance);narrowmatch
antihelminthic agent;praziquantel (substance);narrowmatch
dopamine agonist;ibopamine (substance);narrowmatch
diphenoxylate hydrochloride (substance);diphenoxylate hydrochloride;exactmatch
remifentanil hydrochloride (substance);opioid receptor agonist;broadmatch
trabectedin (substance);dna minor groove binding agent;broadmatch
nafarelin acetate (substance);gonadotropin-releasing hormone analog;broadmatch
antihypertensive agent;urapidil (substance);narrowmatch
enzyme inhibitor;substance with nicotinamide adenine dinucleotide adenosine diphosphate ribosyltransferase inhibitor mechanism of action (substance);narrowmatch
propionic acid (substance);propionic acid;exactmatch
o-benzyl-parachlorophenol (substance);phenol compound;broadmatch
antineoplastic agent;ripretinib (substance);narrowmatch
muscle relaxant;pancuronium (substance);narrowmatch
pharmacologic substance;medicinal product acting as antidepressant agent (product);narrowmatch
opioid receptor agonist;hydrocodone bitartrate (substance);narrowmatch
bronchodilator;product containing reproterol (medicinal product);narrowmatch
macitentan (substance);macitentan;exactmatch
isopropyl alcohol (substance);isopropyl alcohol;exactmatch
remifentanil (substance);remifentanil;exactmatch
alvimopan (substance);opiate antagonist;broadmatch
glucosamine (substance);glucosamine;exactmatch
empagliflozin (substance);sglt2 inhibitor;broadmatch
nitrofurantoin sodium (substance);urinary anti-infective agent;broadmatch
adrenergic agent;product containing reserpine (medicinal product);narrowmatch
product containing bufexamac (medicinal product);bufexamac;exactmatch
product containing dithranol (medicinal product);anthralin;exactmatch
product containing pyrazinamide (medicinal product);pyrazinamide;exactmatch
prazepam (substance);benzodiazepine;broadmatch
scopolamine hydrobromide (substance);scopolamine hydrobromide;exactmatch
uricosuric agent;product containing febuxostat (medicinal product);narrowmatch
dopexamine hydrochloride (substance);dopexamine hydrochloride;exactmatch
product containing trichlormethiazide (medicinal product);thiazide diuretic;broadmatch
product containing bazedoxifene (medicinal product);antiestrogen;broadmatch
product containing empagliflozin (medicinal product);empagliflozin;exactmatch
substance with monoamine oxidase inhibitor mechanism of action (substance);monoamine oxidase inhibitor;exactmatch
chloramphenicol sodium succinate (substance);chloramphenicol sodium succinate;exactmatch
echinacea purpurea root (substance);echinacea purpurea root;exactmatch
product containing diprophylline (medicinal product);dyphylline;exactmatch
substance with adrenergic receptor agonist mechanism of action (substance);adrenergic agonist;exactmatch
vasodilating agent;glyceryl trinitrate (substance);narrowmatch
miltefosine (substance);alkylphosphocholine compound;broadmatch
alkaloid (substance);alkaloid;exactmatch
cinchophen (substance);cinchophen;exactmatch
antitubercular agent;product containing ethambutol (medicinal product);narrowmatch
fluocinolone acetonide (substance);fluocinolone acetonide;exactmatch
dopamine agonist;methyldopa (substance);narrowmatch
flupentixol decanoate (substance);flupentixol decanoate;exactmatch
shark cartilage (substance);matrix metalloproteinase inhibitor;broadmatch
etilefrine hydrochloride (substance);etilefrine hydrochloride;exactmatch
medrysone (substance);medrysone;exactmatch
glymidine (substance);anti-diabetic agent;broadmatch
telotristat ethyl (substance);enzyme inhibitor;broadmatch
product containing phenyl salicylate (medicinal product);analgesic and antipyretic;broadmatch
product containing phendimetrazine (medicinal product);phendimetrazine;exactmatch
thiazolsulfone (substance);thiazosulfone;exactmatch
hypromellose (substance);hypromelloses;exactmatch
product containing apixaban (medicinal product);direct factor xa inhibitor;broadmatch
product containing brexpiprazole (medicinal product);antipsychotic agent;broadmatch
triolein (substance);glyceryl trioleate;exactmatch
product containing bromfenac (medicinal product);bromfenac;exactmatch
serotonin antagonist;product containing flibanserin (medicinal product);narrowmatch
potassium acetate (substance);electrolyte replacement agent;broadmatch
olopatadine (substance);olopatadine;exactmatch
enzyme inhibitor;panobinostat lactate (substance);narrowmatch
senna (substance);sennosides;exactmatch
product containing isopropyl alcohol (medicinal product);isopropyl alcohol;exactmatch
