head;tail;relation
aquagenic palmoplantar keratoderma;aquagenic keratoderma;exactmatch
sugarman brachydactyly;sugarman-hager-kulik syndrome;exactmatch
mucopolysaccharidosis type 2;hunter syndrome;exactmatch
qrsl1-related combined oxidative phosphorylation defect;qrsl1-related coxpd;exactmatch
galactose mutarotase deficiency;galm deficiency;exactmatch
moebius syndrome;mã¶bius syndrome;exactmatch
glycogen storage disease due to aldolase a deficiency;gsd due to aldolase a deficiency;exactmatch
human prion disease;tse;exactmatch
angiomatoid fibrous histiocytoma;afh;exactmatch
microphthalmia, lenz type;lenz microphthalmia;exactmatch
22q11.2 deletion syndrome;22q11ds;exactmatch
resistance to thyroid hormone due to a mutation in thyroid hormone receptor beta;rthb;exactmatch
resistance to thyroid hormone due to a mutation in thyroid hormone receptor alpha;rtha;exactmatch
complement hyperactivation-angiopathic thrombosis-protein-losing enteropathy syndrome;cd55 deficiency;exactmatch
congenital microcoria;congenital miosis;exactmatch
laminin subunit alpha 2-related limb-girdle muscular dystrophy r23;lgmd type r23;exactmatch
primary desmosis coli;aplastic desmosis coli;exactmatch
combined oxidative phosphorylation defect type 39;coxpd39;exactmatch
menkes disease;md;exactmatch
cold agglutinin disease;cad;exactmatch
genetic nephrotic syndrome;hereditary nephrotic syndrome;exactmatch
meckel syndrome;dysencephalia splanchnocystica;exactmatch
infective endocarditis;bacterial endocarditis;exactmatch
sunct syndrome;short-lasting unilateral neuralgiform headache attacks with conjunctival injection and tearing;exactmatch
medial condensing osteitis of the clavicle;osteitis condensans of the clavicle;exactmatch
nlrc4-related familial cold autoinflammatory syndrome;fcas4;exactmatch
mucopolysaccharidosis type 1;alpha-l-iduronidase deficiency;exactmatch
mazabraud syndrome;myxoma with fibrous dysplasia;exactmatch
mucolipidosis type iii;pseudo-hurler polydystrophy;exactmatch
genetic hemolytic uremic syndrome;genetic hus;exactmatch
iatrogenic creutzfeldt-jakob disease;iatrogenic mcj;exactmatch
variant creutzfeldt-jakob disease;variant mcj;exactmatch
acquired human prion disease;infectious human prion disease;exactmatch
sporadic human prion disease;idiopathic human prion disease;exactmatch
satb2-associated syndrome;sas;exactmatch
immunodeficiency by defective expression of mhc class ii;bare lymphocyte syndrome type 2;exactmatch
middle east respiratory syndrome;mers;exactmatch
mucolipidosis type ii;i-cell disease;exactmatch
muckle-wells syndrome;neutrophilic urticaria;exactmatch
monosomy 21;21q deletion syndrome;exactmatch
split cord malformation;scm;exactmatch
monilethrix;moniliform hair syndrome;exactmatch
wars2-related combined oxidative phosphorylation defect;mitochondrial tryptophanyl-trna synthetase deficiency;exactmatch
microcephaly-micromelia syndrome;mimis;exactmatch
syndromic congenital sodium diarrhea;syndromic congenital tufting enteropathy;exactmatch
autoimmune hepatitis type 2;aih type 2;exactmatch
autoimmune hepatitis type 1;aih type 1;exactmatch
infection-related hemolytic uremic syndrome;infection-related hus;exactmatch
mody;maturity-onset diabetes of the young;exactmatch
merrf;fukuhara syndrome;exactmatch
melas;mitochondrial encephalomyopathy, lactic acidosis and stroke-like episodes;exactmatch
oculocutaneous albinism;oca;exactmatch
non-hodgkin lymphoma;nhl;exactmatch
congenital myopathy with reduced type 2 muscle fibers;congenital myopathy with fast-twitch fiber atrophy;exactmatch
rnf13-related severe early-onset epileptic encephalopathy;rnf13-related severe eoee;exactmatch
global developmental delay-alopecia-macrocephaly-facial dysmorphism-structural brain anomalies syndrome;bachmann-bupp syndrome;exactmatch
hemolytic uremic syndrome;hus;exactmatch
nad(p)hx dehydratase deficiency;carkd deficiency;exactmatch
syngap1-related developmental and epileptic encephalopathy;syngap1-related dee;exactmatch
diffuse large b-cell lymphoma;dlbcl;exactmatch
primary membranoproliferative glomerulonephritis;mesangiocapillary glomerulonephritis;exactmatch
sarcocystosis;sarcosporidiosis;exactmatch
burkitt lymphoma;small non-cleaved cell lymphoma;exactmatch
isolated hyperchlorhidrosis;carbonic anhydrase xii deficiency;exactmatch
livedoid vasculopathy;livedo reticularis with summer ulcerations;exactmatch
left ventricular noncompaction;lvnc;exactmatch
cushing syndrome;hyperadrenocorticism;exactmatch
nad(p)hx epimerase deficiency;apolipoprotein a-i binding protein deficiency;exactmatch
atelosteogenesis type iii;ao3;exactmatch
marshall-smith syndrome;accelerated skeletal maturation-facial dysmorphism-failure to thrive syndrome;exactmatch
atelosteogenesis type ii;ao2;exactmatch
peripartum cardiomyopathy;postpartum cardiomyopathy;exactmatch
primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome;overlap syndromes of autoimmune liver diseases;exactmatch
anterior maxillary protrusion-strabismus-intellectual disability syndrome;mrams syndrome;exactmatch
autosomal recessive extra-oral halitosis;mto-deficiency;exactmatch
heme oxygenase-1 deficiency;ho-1 deficiency;exactmatch
mccune-albright syndrome;gonadotropin-independent female-limited sexual precocity;exactmatch
foxg1 syndrome;foxg1-related epileptic-dyskinetic encephalopathy;exactmatch
carcinoma of gallbladder and extrahepatic biliary tract;carcinoma of gallbladder and ebt;exactmatch
flna-related x-linked myxomatous valvular dysplasia;dystrophie valvulaire associã©e ã  flna;exactmatch
alkaptonuria;hereditary ochronosis;exactmatch
adamantinoma;adamantinoma of long bones;exactmatch
marfan syndrome;mfs;exactmatch
oculocerebrodental syndrome;oculo-cerebro-dental syndrome;exactmatch
non-syndromic anorectal malformation;non-syndromic arm;exactmatch
hypotrichosis simplex;hereditary hypotrichosis simplex;exactmatch
hnrnpdl-related  limb-girdle muscular dystrophy d3;autosomal dominant limb-girdle muscular dystrophy type 1g;exactmatch
tnp03-related  limb-girdle muscular dystrophy d2;autosomal dominant limb-girdle muscular dystrophy type 1f;exactmatch
alexander disease;axd;exactmatch
classic hairy cell leukemia;hcl-c;exactmatch
corticosteroid-sensitive aseptic abscess syndrome;aseptic abscesses syndrome;exactmatch
intraductal tubulopapillary neoplasm of pancreas;itpn;exactmatch
alpha-mannosidosis;lysosomal alpha-d-mannosidase deficiency;exactmatch
tibial muscular dystrophy;distal myopathy, udd type;exactmatch
nemaline myopathy;nem;exactmatch
proximal myotonic myopathy;myotonic dystrophy type 2;exactmatch
distal myopathy, welander type;wdm;exactmatch
gne myopathy;dmrv;exactmatch
legionellosis;legionella infection;exactmatch
congenital heart block;congenital atrioventricular block;exactmatch
megalencephaly-capillary malformation-polymicrogyria syndrome;mcap;exactmatch
pudendal neuralgia;alcock syndrome;exactmatch
loeys-dietz syndrome;aortic aneurysm syndrome due to tgf-beta receptors anomalies;exactmatch
pulmonary nodular lymphoid hyperplasia;pulmonary pseudolymphoma;exactmatch
enlarged parietal foramina;catlin marks;exactmatch
argyria;silver staining;exactmatch
vocal cord and pharyngeal distal myopathy;distal myopathy with vocal cord weakness;exactmatch
alpha-1-antitrypsin deficiency;alpha-1-proteinase inhibitor deficiency;exactmatch
3-methylcrotonyl-coa carboxylase deficiency;3-methylcrotonylglycinuria;exactmatch
hypomyelination of early myelinating structures;hems;exactmatch
distal myopathy;distal muscular dystrophy;exactmatch
bethlem myopathy;benign autosomal dominant myopathy;exactmatch
inclusion body myositis;ibm;exactmatch
potassium-aggravated myotonia;k+-aggravated myotonia;exactmatch
alport syndrome;alport deafness-nephropathy;exactmatch
angel-shaped phalango-epiphyseal dysplasia;asped;exactmatch
isolated oxycephaly;acrocephaly;exactmatch
netherton syndrome;bamboo hair syndrome;exactmatch
laron syndrome;complete growth hormone insensitivity;exactmatch
pemphigoid gestationis;gestational pemphigoid;exactmatch
distal myopathy with posterior leg and anterior hand involvement;distal abd-filaminopathy;exactmatch
antley-bixler syndrome with genital anomaly and disorder of steroidogenesis;ambiguous genitalia-disordered steroidogenesis antley-bixler syndrome;exactmatch
non-acquired isolated growth hormone deficiency;congenital ighd;exactmatch
short stature due to growth hormone qualitative anomaly;kowarski syndrome;exactmatch
thomsen and becker disease;myotonia congenita;exactmatch
diastrophic dwarfism;diastrophic dysplasia;exactmatch
large congenital melanocytic nevus;congenital pigmented nevus;exactmatch
familial multiple nevi flammei;familial multiple port-wine stains;exactmatch
homocystinuria without methylmalonic aciduria;functional methionine synthase deficiency;exactmatch
hereditary methemoglobinemia;autosomal recessive methemoglobinemia;exactmatch
common mesentery;universal mesentery;exactmatch
alpha-sarcoglycan-related  limb-girdle muscular dystrophy r3;alpha-sarcoglycan-related lgmd r3;exactmatch
congenital primary megaureter;congenital primary megalo-ureter;exactmatch
multisystem inflammatory syndrome in children and adults;mis-c/a;exactmatch
upper tract urothelial carcinoma;transitional cell carcinoma of the pelvis and ureter;exactmatch
multiminicore myopathy;mmd;exactmatch
muscle-eye-brain disease;meb syndrome;exactmatch
phip-related behavioral problems-intellectual disability-obesity-dysmorphic features syndrome;chung-jansen syndrome;exactmatch
dystonia 28;dyt28;exactmatch
linear hypopigmentation and craniofacial asymmetry with acral, ocular and brain anomalies;rhoa-related mosaic ectodermal dysplasia;exactmatch
myeloid/lymphoid neoplasm associated with jak2 rearrangement;myeloid/lymphoid neoplasms with pcm1-jak2;exactmatch
spinocerebellar ataxia type 45;sca45;exactmatch
spinocerebellar ataxia type 46;sca46;exactmatch
pum1-associated developmental disability-ataxia-seizure syndrome;paddas syndrome;exactmatch
myasthenia gravis;acquired myasthenia;exactmatch
muir-torre syndrome;multiple keratoacanthoma, muir-torre type;exactmatch
congenital myasthenic syndrome;cms;exactmatch
cystic fibrosis;cf;exactmatch
"b-lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3)";"b lymphoblastic leukemia lymphoma with t(1;19)(q23;p13.3); tcf3-pbx1";exactmatch
"acute myeloid leukemia with t(9;22)(q34.1;q11.2)";aml with bcr-abl1;exactmatch
multiple sulfatase deficiency;juvenile sulfatidosis, austin type;exactmatch
mucopolysaccharidosis type 7;beta-glucuronidase deficiency;exactmatch
mucopolysaccharidosis type 6;arsb deficiency;exactmatch
mucopolysaccharidosis type 4;mps4;exactmatch
mucopolysaccharidosis type 3;mps3;exactmatch
allan-herndon-dudley syndrome;ahds;exactmatch
isolated melanotic schwannoma;isolated melanocytic schwannoma;exactmatch
kat6b-related multiple congenital anomalies syndrome;kat6b-related disorder;exactmatch
adrenal hypoplasia congenita;ahc;exactmatch
oculocutaneous albinism type 8;oca8;exactmatch
trim22-related inflammatory bowel disease;trim22-related ibd;exactmatch
portosinusoidal vascular disease;psvd;exactmatch
igg4-related systemic disease;igg4-rd;exactmatch
x-linked centronuclear myopathy;x-linked myotubular myopathy;exactmatch
localized dystrophic epidermolysis bullosa;localized deb;exactmatch
epidermolysis bullosa simplex with extracutaneous involvement;ebs with extracutaneous involvement;exactmatch
epidermolysis bullosa simplex without extracutaneous involvement;ebs without extracutaneous involvement;exactmatch
fibrous dysplasia/mccune-albright syndrome;fd/mas spectrum;exactmatch
furuncular myiasis;furunculoid myiasis;exactmatch
perivascular epithelioid cell neoplasm;pecoma;exactmatch
centronuclear myopathy;cnm;exactmatch
mcleod neuroacanthocytosis syndrome;mls;exactmatch
gestational trophoblastic neoplasm;gtn;exactmatch
neonatal ichthyosis-sclerosing cholangitis syndrome;ihsc;exactmatch
schilder disease;myelinoclastic diffuse sclerosis;exactmatch
macrophagic myofasciitis;mmf;exactmatch
laing early-onset distal myopathy;distal myopathy type 1;exactmatch
necrobiosis lipoidica;oppenheim-urbach disease;exactmatch
posterior cortical atrophy;benson syndrome;exactmatch
mybpc1-related autosomal recessive non-lethal arthrogryposis multiplex congenita syndrome;mybpc1-related autosomal recessive non-lethal amc syndrome;exactmatch
acute myeloid leukemia;aml;exactmatch
congenital progressive bone marrow failure-b-cell immunodeficiency-skeletal dysplasia syndrome;mysm1 deficiency;exactmatch
skeletal dysplasia-t-cell immunodeficiency-developmental delay syndrome;extl3-related neuro-immuno-skeletal dysplasia syndrome;exactmatch
intermediate epidermolysis bullosa simplex with cardiomyopathy;intermediate ebs with cardiomyopathy;exactmatch
hyperphenylalaninemia due to dnajc12 deficiency;non-phenylketonuric non-bh4-deficiency hyperphenylalaninemia;exactmatch
8q24.3 microdeletion syndrome;del(8)(q24.3);exactmatch
cat-scratch disease;bartonellosis due to bartonella henselae infection;exactmatch
duane anomaly-myopathy-scoliosis syndrome;verloes-deprez syndrome;exactmatch
branchiogenic deafness syndrome;branchiogenic hearing loss syndrome;exactmatch
craniolenticulosutural dysplasia;boyadjiev-jabs syndrome;exactmatch
zellweger-like syndrome without peroxisomal anomalies;ahn-lerman-sagie syndrome;exactmatch
lipodystrophy-intellectual disability-deafness syndrome;lipodystrophy-intellectual disability-hearing loss syndrome;exactmatch
microlissencephaly-micromelia syndrome;basel-vanagaite-sirota syndrome;exactmatch
mepan syndrome;autosomal recessive childhood-onset dystonia, dyt29 type;exactmatch
talo-patello-scaphoid osteolysis;singh-williams-mcalister syndrome;exactmatch
leprechaunism;donohue syndrome;exactmatch
stevens-johnson syndrome/toxic epidermal necrolysis overlap syndrome;sjs/ten overlap syndrome;exactmatch
gabriele-de vries syndrome;yy1 haploinsufficiency syndrome;exactmatch
autosomal recessive complex spastic paraplegia due to kennedy pathway dysfunction;autosomal recessive complex spg due to kennedy pathway dysfunction;exactmatch
familial steroid-resistant nephrotic syndrome with adrenal insufficiency;primary adrenal insufficiency-steroid-resistant nephrotic syndrome due to sgpl1 deficiency;exactmatch
kikuchi-fujimoto disease;histiocytic necrotizing lymphadenitis;exactmatch
