head;tail;relation
inflammatory bowel disease (crohn disease) 19;inflammatory bowel disease (crohn disease) 19;exactmatch
inflammatory bowel disease 17;inflammatory bowel disease 17;exactmatch
inflammatory bowel disease 18;inflammatory bowel disease 18;exactmatch
melanoma, cutaneous malignant, susceptibility to, 7;melanoma, cutaneous malignant, susceptibility to, 7;exactmatch
epilepsy, childhood absence, susceptibility to, 5;epilepsy, childhood absence, susceptibility to, 5;exactmatch
skin/hair/eye pigmentation, variation in, 11;melanesian blond hair;exactmatch
ciliary dyskinesia, primary, 8;ciliary dyskinesia, primary, 8;exactmatch
generalized epilepsy with febrile seizures plus,  iia 6;gefs+,  iia 6;exactmatch
inflammatory bowel disease 16;inflammatory bowel disease 16;exactmatch
ichthyosis, congenital, autosomal recessive 6;ichthyosis, congenital, autosomal recessive 6;exactmatch
meckel syndrome,  iia 6;meckel syndrome,  iia 6;exactmatch
joubert syndrome 9;joubert syndrome 9;exactmatch
nephrolithiasis/osteoporosis, hypophosphatemic, 1;nephrolithiasis/osteoporosis, hypophosphatemic, 1;exactmatch
nephrolithiasis/osteoporosis, hypophosphatemic, 2;nephrolithiasis/osteoporosis, hypophosphatemic, 2;exactmatch
inflammatory bowel disease 20;inflammatory bowel disease 20;exactmatch
immunodeficiency 68;immunodeficiency 68;exactmatch
inflammatory bowel disease 15;inflammatory bowel disease 15;exactmatch
colorectal cancer, susceptibility to, 5;colorectal cancer, susceptibility to, 5;exactmatch
atrial fibrillation, familial, 7;atrial fibrillation, familial, 7;exactmatch
colorectal cancer, susceptibility to, 6;colorectal cancer, susceptibility to, 6;exactmatch
colorectal cancer, susceptibility to, 7;colorectal cancer, susceptibility to, 7;exactmatch
leukodystrophy, hypomyelinating, 4;leukodystrophy, hypomyelinating, 4;exactmatch
chondrosarcoma, extraskeletal myxoid;chondrosarcoma, extraskeletal myxoid;exactmatch
scoliosis, isolated, susceptibility to, 4;scoliosis, isolated, susceptibility to, 4;exactmatch
scoliosis, isolated, susceptibility to, 5;scoliosis, isolated, susceptibility to, 5;exactmatch
inflammatory bowel disease 12;inflammatory bowel disease 12;exactmatch
systemic lupus erythematosus, susceptibility to, 12;systemic lupus erythematosus, susceptibility to, 12;exactmatch
chromosome 10q22.3-q23.2 deletion syndrome;chromosome 10q22.3-q23.2 deletion syndrome;exactmatch
inflammatory bowel disease 13;inflammatory bowel disease 13;exactmatch
inflammatory bowel disease 14;inflammatory bowel disease 14;exactmatch
crouzon syndrome with acanthosis nigricans;crouzon syndrome with acanthosis nigricans;exactmatch
systemic lupus erythematosus, susceptibility to, 10;systemic lupus erythematosus, susceptibility to, 10;exactmatch
systemic lupus erythematosus, susceptibility to, 11;systemic lupus erythematosus, susceptibility to, 11;exactmatch
pyloric stenosis, infantile hypertrophic, 3;pyloric stenosis, infantile hypertrophic, 3;exactmatch
coenzyme q10 deficiency, primary, 4;coenzyme q10 deficiency, primary, 4;exactmatch
congenital disorder of glycosylation,  iia in;cdg in;exactmatch
microtia with nasolacrimal duct imperforation and eye coloboma;microtia with nasolacrimal duct imperforation and eye coloboma;exactmatch
bestrophinopathy, autosomal recessive;bestrophinopathy, autosomal recessive;exactmatch
46,xx sex reversal with dysgenesis of kidneys, adrenals, and lungs;46,xx sex reversal with dysgenesis of kidneys, adrenals, and lungs;exactmatch
temple-baraitser syndrome;mental retardation, severe, and absent nails of hallux and pollex;exactmatch
long qt syndrome 9;long qt syndrome 2/9, digenic;exactmatch
long qt syndrome 10;atrial fibrillation, familial, 17;exactmatch
long qt syndrome 11;long qt syndrome 11;exactmatch
chromosome 22q11.2 deletion syndrome, distal;chromosome 22q11.2 deletion syndrome, distal;exactmatch
elliptocytosis 1;4.1- trait;exactmatch
prostate cancer, hereditary, 12;prostate cancer, hereditary, 12;exactmatch
brugada syndrome 3;brugada syndrome 3;exactmatch
brugada syndrome 4;brugada syndrome 4;exactmatch
cardiomyopathy, dilated, 1y;cardiomyopathy, dilated, 1y;exactmatch
cardiomyopathy, dilated, 1z;cardiomyopathy, dilated, 1z;exactmatch
cardiomyopathy, dilated, 2a;cardiomyopathy, congestive, autosomal recessive;exactmatch
tremor, hereditary essential, and idiopathic normal pressure hydrocephalus;tremor, hereditary essential, and idiopathic normal pressure hydrocephalus;exactmatch
aortic aneurysm, familial thoracic 6;aortic aneurysm, familial thoracic 6;exactmatch
celiac disease, susceptibility to, 13;celiac disease, susceptibility to, 13;exactmatch
epilepsy, progressive myoclonic, 3, with or without intracellular inclusions;ceroid lipofuscinosis, neuronal, 14;exactmatch
migraine with or without aura, susceptibility to, 12;migraine with or without aura, susceptibility to, 12;exactmatch
spondyloepiphyseal dysplasia-brachydactyly and distinctive speech;fantasy island syndrome;exactmatch
hypomagnesemia 4, renal;hypomagnesemia 4, renal;exactmatch
combined oxidative phosphorylation deficiency 5;combined oxidative phosphorylation deficiency 5;exactmatch
combined saposin deficiency;combined sap deficiency;exactmatch
krabbe disease, atypical, due to saposin a deficiency;krabbe disease, atypical, due to saposin a deficiency;exactmatch
dauwerse-peters syndrome;dauwerse-peters syndrome;exactmatch
erythrocytosis, familial, 4;erythrocytosis, familial, 4;exactmatch
leber congenital amaurosis 10;leber congenital amaurosis 10;exactmatch
familial cold autoinflammatory syndrome 2;familial cold autoinflammatory syndrome 2;exactmatch
lipoprotein glomerulopathy;lipoprotein glomerulopathy;exactmatch
angiopathy, hereditary, with nephropathy, aneurysms, and muscle cramps;angiopathy, hereditary, with nephropathy, aneurysms, and muscle cramps;exactmatch
kawasaki disease;infantile polyarteritis;exactmatch
brugada syndrome 2;brugada syndrome 2;exactmatch
glycogen storage disease 12;aldoa deficiency;exactmatch
ciliary dyskinesia, primary, 7;ciliary dyskinesia, primary, 7;exactmatch
mesomelic dysplasia, camera  iia;mesomelic dysplasia, camera  iia;exactmatch
chromosome 15q13.3 deletion syndrome;chromosome 15q13.3 deletion syndrome;exactmatch
prostate cancer, hereditary, 11;prostate cancer, hereditary, 11;exactmatch
prostate cancer, hereditary, 14;prostate cancer, hereditary, 14;exactmatch
prostate cancer, hereditary, 15;prostate cancer, hereditary, 15;exactmatch
asthma-related traits, susceptibility to, 7;asthma-related traits, susceptibility to, 7;exactmatch
stevenson-carey syndrome;stevenson-carey syndrome;exactmatch
hunter-macdonald syndrome;hunter-macdonald syndrome;exactmatch
thrombocytopenia 4;thrombocytopenia 4;exactmatch
congenital arthrogryposis with anterior horn cell disease;congenital arthrogryposis with anterior horn cell disease;exactmatch
celiac disease, susceptibility to, 7;celiac disease, susceptibility to, 7;exactmatch
celiac disease, susceptibility to, 8;celiac disease, susceptibility to, 8;exactmatch
celiac disease, susceptibility to, 9;celiac disease, susceptibility to, 9;exactmatch
celiac disease, susceptibility to, 10;celiac disease, susceptibility to, 10;exactmatch
celiac disease, susceptibility to, 11;celiac disease, susceptibility to, 11;exactmatch
celiac disease, susceptibility to, 12;celiac disease, susceptibility to, 12;exactmatch
macular degeneration, age-related, 11;macular degeneration, age-related, 11;exactmatch
spastic paraplegia 37, autosomal dominant;spastic paraplegia 37, autosomal dominant;exactmatch
lymphatic malformation 2;lymphatic malformation 2;exactmatch
riddle syndrome;radiosensitivity, immunodeficiency, dysmorphic facial features, and learning difficulties;exactmatch
epilepsy, childhood absence, susceptibility to, 6;epilepsy, childhood absence, susceptibility to, 6;exactmatch
ventricular tachycardia, catecholaminergic polymorphic, 2;ventricular tachycardia, catecholaminergic polymorphic, 2;exactmatch
chromosome 3q29 duplication syndrome;chromosome 3q29 duplication syndrome;exactmatch
epilepsy, idiopathic generalized, susceptibility to, 5;epilepsy, idiopathic generalized, susceptibility to, 5;exactmatch
camptodactyly syndrome, guadalajara,  iia 3;camptodactyly syndrome, guadalajara,  iia 3;exactmatch
prostate cancer, hereditary, 13;prostate cancer, hereditary, 13;exactmatch
immunodeficiency, ovarian dysgenesis, and pulmonary fibrosis;immunodeficiency, ovarian dysgenesis, and pulmonary fibrosis;exactmatch
chromosome 16p11.2 deletion syndrome, 593-kb;autism, susceptibility to, 14a;exactmatch
episodic ataxia,  iia 7;episodic ataxia,  iia 7;exactmatch
nanophthalmos 3;nanophthalmia 3;exactmatch
amyotrophic lateral sclerosis 9;amyotrophic lateral sclerosis 9;exactmatch
aneurysm, intracranial berry, 6;aneurysm, intracranial berry, 6;exactmatch
aortic aneurysm, familial abdominal, 3;aortic aneurysm, familial abdominal, 3;exactmatch
fontaine progeroid syndrome;craniofacial dysostosis, hypertrichosis, hypoplasia of labia majora, dental and eye anomalies, patent ductus arteriosus, and normal intelligence;exactmatch
microtia, hearing impairment, and cleft palate;microtia with or without hearing impairment;exactmatch
joubert syndrome 8;joubert syndrome 8;exactmatch
colorectal cancer, susceptibility to, 10;colorectal cancer, susceptibility to, 10;exactmatch
mental retardation, autosomal dominant 4;mental retardation, autosomal dominant 4;exactmatch
chromosome 6pter-p24 deletion syndrome;chromosome 6pter-p24 deletion syndrome;exactmatch
aneurysm, intracranial berry, 9;aneurysm, intracranial berry, 9;exactmatch
aneurysm, intracranial berry, 10;aneurysm, intracranial berry, 10;exactmatch
colorectal cancer, susceptibility to, 8;colorectal cancer, susceptibility to, 8;exactmatch
colorectal cancer, susceptibility to, 9;colorectal cancer, susceptibility to, 9;exactmatch
colorectal cancer, susceptibility to, 11;colorectal cancer, susceptibility to, 11;exactmatch
amyotrophic lateral sclerosis 11;amyotrophic lateral sclerosis 11;exactmatch
lung cancer susceptibility 4;lung cancer susceptibility 4;exactmatch
multiple sclerosis, susceptibility to, 2;multiple sclerosis, susceptibility to, 2;exactmatch
multiple sclerosis, susceptibility to, 3;multiple sclerosis, susceptibility to, 3;exactmatch
multiple sclerosis, susceptibility to, 4;multiple sclerosis, susceptibility to, 4;exactmatch
psoriasis 11, susceptibility to;psoriasis 11, susceptibility to;exactmatch
mental retardation, autosomal dominant 5;mental retardation, autosomal dominant 5;exactmatch
mental retardation, autosomal dominant 3;mental retardation, autosomal dominant 3;exactmatch
chromosome 17p13.3, telomeric, duplication syndrome;chromosome 17p13.3, telomeric, duplication syndrome;exactmatch
chromosome 1q41-q42 deletion syndrome;chromosome 1q41-q42 deletion syndrome;exactmatch
leukemia, chronic lymphocytic, susceptibility to, 4;clls4;exactmatch
myopathy, congenital, compton-north;myopathy, congenital, compton-north;exactmatch
neutropenia, severe congenital, 4, autosomal recessive;dursun syndrome;exactmatch
focal segmental glomerulosclerosis 4, susceptibility to;end-stage renal disease, nondiabetic, susceptibility to;exactmatch
myopia 16, autosomal dominant;myopia 16, autosomal dominant;exactmatch
breast-ovarian cancer, familial, susceptibility to, 2;breast cancer, familial, susceptibility to, 2;exactmatch
leukemia, chronic lymphocytic, susceptibility to, 3;clls3;exactmatch
leukemia, chronic lymphocytic, susceptibility to, 5;clls5;exactmatch
retinitis pigmentosa 46;retinitis pigmentosa 46;exactmatch
diamond-blackfan anemia 6;aase-smith syndrome 2;exactmatch
diamond-blackfan anemia 7;diamond-blackfan anemia 7;exactmatch
diamond-blackfan anemia 8;diamond-blackfan anemia 8;exactmatch
inflammatory bowel disease 24;inflammatory bowel disease 24;exactmatch
inflammatory bowel disease 25, autosomal recessive;inflammatory bowel disease 25, autosomal recessive;exactmatch
lung cancer susceptibility 3;adenocarcinoma of lung, susceptibility to;exactmatch
 iia 1 diabetes mellitus 23; iia 1 diabetes mellitus 23;exactmatch
microvascular complications of diabetes, susceptibility to, 2;end-stage renal disease, diabetic, susceptibility to;exactmatch
microvascular complications of diabetes, susceptibility to, 3;end-stage renal disease, diabetic, susceptibility to;exactmatch
agammaglobulinemia 6, autosomal recessive;agammaglobulinemia 6, autosomal recessive;exactmatch
episodic ataxia,  iia 6;episodic ataxia,  iia 6;exactmatch
cone-rod dystrophy 12;cone-rod dystrophy 12;exactmatch
uric acid concentration, serum, quantitative trait locus 4;gout susceptibility 4;exactmatch
polyneuropathy, hearing loss, ataxia, retinitis pigmentosa, and cataract;polyneuropathy, hearing loss, ataxia, retinitis pigmentosa, and cataract;exactmatch
spherocytosis,  iia 5;spherocytosis,  iia 5;exactmatch
polymicrogyria, bilateral temporooccipital;polymicrogyria, bilateral temporooccipital;exactmatch
hypogonadotropic hypogonadism 6 with or without anosmia;hypogonadotropic hypogonadism 6 with or without anosmia;exactmatch
chromosome 15q26-qter deletion syndrome;chromosome 15q26-qter deletion syndrome;exactmatch
microcephaly 7, primary, autosomal recessive;microcephaly 7, primary, autosomal recessive;exactmatch
leber congenital amaurosis 13;leber congenital amaurosis 13;exactmatch
kahrizi syndrome;kahrizi syndrome;exactmatch
exocrine pancreatic insufficiency, dyserythropoietic anemia, and calvarial hyperostosis;exocrine pancreatic insufficiency, dyserythropoietic anemia, and calvarial hyperostosis;exactmatch
dyschromatosis universalis hereditaria 2;dyschromatosis universalis hereditaria 2;exactmatch
dystonia, dopa-responsive, due to sepiapterin reductase deficiency;dystonia, dopa-responsive, due to sepiapterin reductase deficiency;exactmatch
spherocytosis,  iia 4;spherocytosis,  iia 4;exactmatch
endocrine-cerebroosteodysplasia;endocrine-cerebroosteodysplasia;exactmatch
ciliary dyskinesia, primary, 12;ciliary dyskinesia, primary, 12;exactmatch
ciliary dyskinesia, primary, 11;ciliary dyskinesia, primary, 11;exactmatch
deafness, autosomal recessive 1b;deafness, autosomal recessive 1b;exactmatch
deafness, autosomal dominant 2b;deafness, autosomal dominant 2b;exactmatch
deafness, autosomal dominant 3b;deafness, autosomal dominant 3b;exactmatch
deafness, autosomal dominant 59;deafness, autosomal dominant 59;exactmatch
inflammatory bowel disease 26;inflammatory bowel disease 26;exactmatch
febrile seizures, familial, 10;convulsions, familial febrile, 10;exactmatch
microvascular complications of diabetes, susceptibility to, 7;microvascular complications of diabetes, susceptibility to, 7;exactmatch
microvascular complications of diabetes, susceptibility to, 6;microvascular complications of diabetes, susceptibility to, 6;exactmatch
microvascular complications of diabetes, susceptibility to, 5;microvascular complications of diabetes, susceptibility to, 5;exactmatch
usher syndrome,  iia 1h;usher syndrome,  iia 1h;exactmatch
