head;tail;relation
composite hodgkin and non-hodgkin lymphoma (disorder);composite lymphoma;exactmatch
thymoma, type b2 (morphologic abnormality);thymoma type b2;exactmatch
lymphoma of anus (disorder);anal lymphoma;exactmatch
osteochondromatosis (morphologic abnormality);multiple osteochondromas;exactmatch
angiocentric immunoproliferative lesion (morphologic abnormality);angiocentric immunoproliferative lesion;exactmatch
tumor progression (finding);tumor progression;exactmatch
follicular non-hodgkin's lymphoma, mixed small cleaved cell and large cell (disorder);grade 2 follicular lymphoma;exactmatch
secondary malignant neoplasm of central nervous system (disorder);metastatic malignant neoplasm in the central nervous system;exactmatch
glioma, malignant (morphologic abnormality);malignant glioma;exactmatch
malignant stromal tumor (morphologic abnormality);stromal sarcoma;exactmatch
malignant neoplasm of nervous system (disorder);malignant nervous system neoplasm;exactmatch
secondary malignant neoplasm of mediastinum (disorder);metastatic malignant neoplasm in the mediastinum;exactmatch
secondary malignant neoplasm of cervix uteri (disorder);metastatic malignant neoplasm in the uterine cervix;exactmatch
secondary malignant neoplasm of eye (disorder);metastatic malignant neoplasm in the eye;exactmatch
follicular fibroma (morphologic abnormality);spindle-cell predominant trichodiscoma;exactmatch
benign cyst of ovary (morphologic abnormality);benign ovarian cyst;exactmatch
diffuse follicle center lymphoma (disorder);diffuse follicular lymphoma;exactmatch
skin tag (disorder);fibroepithelial polyp;exactmatch
neoplasm of skin with adnexal differentiation (disorder);skin appendage neoplasm;exactmatch
primary malignant neoplasm of pericardium (disorder);malignant pericardial neoplasm;exactmatch
glandular intraepithelial neoplasia, low grade (morphologic abnormality);low grade glandular intraepithelial neoplasia;exactmatch
proliferative verrucous oral leukoplakia (disorder);proliferative verrucous leukoplakia;exactmatch
acute biphenotypic leukemia (morphologic abnormality);acute bilineal leukemia;exactmatch
gangliocytic paraganglioma (disorder);paraganglioma;exactmatch
extra-adrenal paraganglioma, malignant (morphologic abnormality);malignant extra-adrenal paraganglioma;exactmatch
plasmacytoma (disorder);plasmacytoma;exactmatch
metastatic basal cell carcinoma (disorder);metastatic basal cell carcinoma;exactmatch
liposarcoma, well differentiated (morphologic abnormality);lipoma-like atypical lipomatous tumor/well differentiated liposarcoma;exactmatch
glucagonoma syndrome (disorder);pancreatic glucagonoma;exactmatch
schwannoma (morphologic abnormality);degenerated schwannoma;exactmatch
lipoma of pleura (disorder);pleural lipoma;exactmatch
brca1 associated protein 1 tumor predisposition syndrome (disorder);bap1 tumor predisposition syndrome;exactmatch
myeloid sarcoma, morphology (morphologic abnormality);granulocytic sarcoma;exactmatch
merkel cell carcinoma (morphologic abnormality);merkel cell carcinoma;exactmatch
malignant tumor of exocrine pancreas (disorder);malignant exocrine pancreas neoplasm;exactmatch
mesonephric neoplasm (morphologic abnormality);mesonephric neoplasm;exactmatch
chondroma (morphologic abnormality);enchondroma;exactmatch
skin appendage carcinoma (morphologic abnormality);adnexal carcinoma;exactmatch
meningioma, malignant (morphologic abnormality);meningeal sarcoma;exactmatch
malignant melanoma of breast (disorder);breast melanoma;exactmatch
vulval intraepithelial neoplasia grade 2 (disorder);vulvar high grade squamous intraepithelial lesion;exactmatch
melanotic schwannoma (disorder);melanotic schwannoma;exactmatch
basal cell carcinoma of skin (disorder);skin basal cell carcinoma;exactmatch
sarcoma of bone (disorder);bone sarcoma;exactmatch
benign tumor of iris (disorder);benign iris neoplasm;exactmatch
sarcoma of head and neck (disorder);head and neck sarcoma;exactmatch
polyp of ethmoidal sinus (disorder);ethmoid sinus polyp;exactmatch
choanal polyp (disorder);nasopharyngeal polyp;exactmatch
refractory anemia with excess blasts ii (morphologic abnormality);myelodysplastic syndrome with excess blasts-2;exactmatch
neoplasm of coccygeal body (disorder);coccygeal body neoplasm;exactmatch
osteosarcoma in paget's disease of bone (morphologic abnormality);osteosarcoma arising in paget disease of bone;exactmatch
prolymphocytic leukemia, b-cell type (morphologic abnormality);b-cell prolymphocytic leukemia;exactmatch
malignant neoplasm of soft tissue (disorder);malignant soft tissue neoplasm;exactmatch
acute myeloid leukemia, disease (disorder);acute myeloid leukemia;exactmatch
natural killer-lymphoblastic leukemia/lymphoma (morphologic abnormality);natural killer cell lymphoblastic leukemia/lymphoma;exactmatch
kaposi's sarcoma (disorder);kaposi sarcoma;exactmatch
adenocarcinoma in situ in villous adenoma (morphologic abnormality);adenocarcinoma in situ in villous adenoma;exactmatch
juxtacortical chondrosarcoma (morphologic abnormality);periosteal chondrosarcoma;exactmatch
lhermitte-duclos disease (disorder);dysplastic cerebellar gangliocytoma;exactmatch
angiolipoma (morphologic abnormality);angiolipoma;exactmatch
renal cell carcinoma (disorder);renal cell carcinoma;exactmatch
alveolar adenocarcinoma (morphologic abnormality);minimally invasive lung adenocarcinoma;exactmatch
sclerosing hemangioma of lung (disorder);sclerosing pneumocytoma;exactmatch
basal cell carcinoma, micronodular (morphologic abnormality);skin micronodular basal cell carcinoma;exactmatch
giant cell tumor (morphologic abnormality);giant cell neoplasm;exactmatch
pleomorphic adenoma of salivary gland (disorder);salivary gland pleomorphic adenoma;exactmatch
nonpigmented nevus (morphologic abnormality);nonpigmented nevus;exactmatch
clear cell adenocarcinoma (morphologic abnormality);clear cell adenocarcinoma;exactmatch
astrocytoma of brain (disorder);brain astrocytoma;exactmatch
lymphoid neoplasm (morphologic abnormality);lymphocytic neoplasm;exactmatch
langerhans cell sarcoma (morphologic abnormality);langerhans cell sarcoma;exactmatch
pineal parenchymal tumor of intermediate differentiation (morphologic abnormality);pineal parenchymal tumor of intermediate differentiation;exactmatch
primary malignant neoplasm of rectum (disorder);malignant rectal neoplasm;exactmatch
intramuscular lipoma (morphologic abnormality);infiltrating lipoma;exactmatch
malignant hemangiopericytoma of orbit (disorder);malignant orbit hemangiopericytoma;exactmatch
lymphoid hyperplasia (morphologic abnormality);pseudolymphoma;exactmatch
malignant mesothelioma of pericardium (disorder);pericardial malignant mesothelioma;exactmatch
periosteal osteosarcoma (morphologic abnormality);periosteal osteosarcoma;exactmatch
mast cell leukemia (morphologic abnormality);mast cell leukemia;exactmatch
papillary tumor of pineal region (disorder);papillary tumor of the pineal region;exactmatch
neoplasm, malignant, uncertain whether primary or metastatic (morphologic abnormality);malignant neoplasm, uncertain whether primary or metastatic;exactmatch
pineal parenchymal tumor of intermediate differentiation (disorder);pineal parenchymal tumor of intermediate differentiation;exactmatch
hemangioma of subcutaneous tissue (disorder);subcutaneous hemangioma;exactmatch
squamous cell carcinoma of oropharynx (disorder);oropharyngeal squamous cell carcinoma;exactmatch
secondary malignant neoplasm of bone (disorder);metastatic malignant neoplasm in the bone;exactmatch
adenocarcinoma in adenomatous polyp (morphologic abnormality);carcinoma in a polyp;exactmatch
secondary malignant neoplasm of esophagus (disorder);metastatic malignant neoplasm in the esophagus;exactmatch
somatostatinoma (disorder);somatostatin-producing neuroendocrine tumor;exactmatch
intracranial cavernous hemangioma (disorder);intracranial cavernous hemangioma;exactmatch
perineurioma, malignant (morphologic abnormality);malignant peripheral nerve sheath tumor with perineurial differentiation;exactmatch
basal cell carcinoma - follicular (disorder);skin follicular basal cell carcinoma;exactmatch
sweat gland adenocarcinoma (morphologic abnormality);malignant sweat gland neoplasm;exactmatch
fibromyxosarcoma (morphologic abnormality);myxofibrosarcoma;exactmatch
peripheral t-cell lymphoma, no international classification of diseases for oncology subtype (morphologic abnormality);peripheral t-cell lymphoma, large cell;exactmatch
neoplasm, metastatic (morphologic abnormality);tumor embolism;exactmatch
malignant tumor of uvula (disorder);malignant uvula neoplasm;exactmatch
tubulocystic renal cell carcinoma (disorder);tubulocystic renal cell carcinoma;exactmatch
chronic lymphoid leukemia, disease (disorder);chronic lymphocytic leukemia;exactmatch
fibroma of tendon sheath (disorder);tendon sheath fibroma;exactmatch
glial tumor of spinal cord (disorder);spinal cord glioma;exactmatch
mixed glioma (morphologic abnormality);anaplastic oligoastrocytoma, not otherwise specified;exactmatch
lipoblastoma (disorder);lipoblastoma;exactmatch
myeloid and lymphoid neoplasm with fibroblast growth factor receptor 1 abnormality (disorder);myeloid/lymphoid neoplasms with fgfr1 rearrangement;exactmatch
juxtaglomerular tumor (disorder);juxtaglomerular cell tumor;exactmatch
rosette-forming glioneuronal neoplasm (disorder);rosette-forming glioneuronal tumor;exactmatch
squamous cell carcinoma, small cell, nonkeratinizing (morphologic abnormality);non-keratinizing small cell squamous cell carcinoma;exactmatch
bartholin's gland carcinoma (morphologic abnormality);bartholin gland carcinoma;exactmatch
squamous cell carcinoma of pharynx (disorder);pharyngeal squamous cell carcinoma;exactmatch
adenolymphoma (disorder);warthin tumor;exactmatch
intraductal papillary mucinous neoplasm of pancreas (disorder);pancreatic intraductal papillary-mucinous neoplasm;exactmatch
papillary carcinoma, follicular variant (morphologic abnormality);thyroid gland papillary and follicular carcinoma;exactmatch
metastasis from malignant tumor of penis (disorder);metastatic penile carcinoma;exactmatch
superficial spreading adenocarcinoma (morphologic abnormality);superficial spreading adenocarcinoma;exactmatch
granular cell tumor of neurohypophysis (disorder);granular cell tumor of the sellar region;exactmatch
neoplasm of duodenum (disorder);duodenal neoplasm;exactmatch
strawberry nevus of skin (disorder);capillary hemangioma;exactmatch
sarcoma (disorder);sarcoma;exactmatch
basaloid squamous cell carcinoma (morphologic abnormality);basaloid squamous cell carcinoma;exactmatch
papillary hidradenoma (disorder);hidradenoma papilliferum;exactmatch
retinoblastoma, undifferentiated (morphologic abnormality);undifferentiated retinoblastoma;exactmatch
mucoepidermoid carcinoma of parotid gland (disorder);parotid gland mucoepidermoid carcinoma;exactmatch
primary malignant neoplasm of central nervous system (disorder);malignant central nervous system neoplasm;exactmatch
neoplasm of salivary gland (disorder);salivary gland neoplasm;exactmatch
pleuropulmonary blastoma type ii (disorder);type ii pleuropulmonary blastoma;exactmatch
aleukemic leukemia (disorder);aleukemic leukemia;exactmatch
pituitary carcinoma (disorder);pituitary gland carcinoma;exactmatch
relapsing classical hodgkin lymphoma (disorder);recurrent classic hodgkin lymphoma;exactmatch
mast cell sarcoma (morphologic abnormality);mast cell sarcoma;exactmatch
kaposi's sarcoma associated with acquired immunodeficiency syndrome (disorder);aids-related kaposi sarcoma;exactmatch
hereditary cancer-predisposing syndrome (disorder);hereditary neoplastic syndrome;exactmatch
angiomyosarcoma (morphologic abnormality);angiomyosarcoma;exactmatch
giant cell fibroblastoma of skin (disorder);giant cell fibroblastoma;exactmatch
malignant neoplasm of ear (disorder);malignant ear neoplasm;exactmatch
angiofibroma, no international classification of diseases for oncology subtype (morphologic abnormality);cellular angiofibroma;exactmatch
epithelioid hemangioma (morphologic abnormality);epithelioid hemangioma;exactmatch
malignant tumor of cranial nerve (disorder);malignant cranial nerve neoplasm;exactmatch
benign neoplasm of submaxillary gland (disorder);benign submandibular gland neoplasm;exactmatch
desmoplastic mesothelioma (morphologic abnormality);desmoplastic mesothelioma;exactmatch
squamous cell carcinoma, spindle cell (morphologic abnormality);spindle cell squamous cell carcinoma;exactmatch
carcinoma of lip (disorder);lip carcinoma;exactmatch
chronic myelomonocytic leukemia (disorder);chronic myelomonocytic leukemia;exactmatch
gestational choriocarcinoma (morphologic abnormality);gestational choriocarcinoma;exactmatch
adenocarcinoma with cartilaginous and osseous metaplasia (morphologic abnormality);adenocarcinoma with cartilaginous metaplasia;exactmatch
lymphosarcoma (disorder);lymphosarcoma;exactmatch
neoplasm of ovary (disorder);ovarian neoplasm;exactmatch
hypergranular promyelocytic leukemia (disorder);typical acute promyelocytic leukemia;exactmatch
composite hemangioendothelioma (morphologic abnormality);composite hemangioendothelioma;exactmatch
solitary circumscribed neuroma (morphologic abnormality);solitary circumscribed neuroma;exactmatch
neoplasm, benign (morphologic abnormality);benign neoplasm;exactmatch
pituicytoma (morphologic abnormality);pituicytoma;exactmatch
benign neoplasm of urethra (disorder);benign urethral neoplasm;exactmatch
malignant tumor of male genital organ (disorder);malignant male reproductive system neoplasm;exactmatch
refractory acute myeloid leukemia (disorder);refractory acute myeloid leukemia;exactmatch
monoclonal gammopathy of uncertain significance (disorder);monoclonal gammopathy of undetermined significance;exactmatch
metanephric adenoma (morphologic abnormality);metanephric adenoma;exactmatch
neoplasm of uncertain behavior of pharynx (disorder);pharyngeal neoplasm;exactmatch
malignant neoplasm of labia majora (disorder);malignant labia majora neoplasm;exactmatch
