head;tail;relation
ethmoid sinus primary ectopic meningioma;ethmoid sinus primary ectopic meningioma;exactmatch
ectopic meningioma;ectopic meningioma;exactmatch
internal auditory canal meningioma;internal auditory canal meningioma;exactmatch
deletion of chromosome 3p associated meningioma;deletion of chromosome 3p associated meningioma;exactmatch
deletion of chromosome 22 associated meningioma;deletion of chromosome 22 associated meningioma;exactmatch
primary parapharyngeal meningioma;primary parapharyngeal meningioma;exactmatch
early unfavorable non-hodgkin lymphoma;early unfavorable non-hodgkin lymphoma;exactmatch
lateral ventricle meningioma;lateral ventricle meningioma;exactmatch
hereditary meningioma;familial meningioma;exactmatch
cerebellopontine angle meningioma;c-p angle meningioma;exactmatch
sacral intraspinal meningioma;meningioma of sacral spinal canal and spinal cord;exactmatch
lumbar intraspinal meningioma;lumbar intraspinal meningioma;exactmatch
thoracic intraspinal meningioma;meningioma of thoracic spinal canal and spinal cord;exactmatch
cervical intraspinal meningioma;cervical intraspinal meningioma;exactmatch
recurrent meningioma;recurrent meningioma;exactmatch
sphenocavernous meningioma;sphenocavernous meningioma;exactmatch
primary low grade b-cell dural lymphoma;primary low grade b-cell dural lymphoma;exactmatch
borderline breast phyllodes tumor;borderline breast phyllodes neoplasm;exactmatch
early favorable non-hodgkin lymphoma;early favorable non-hodgkin lymphoma;exactmatch
extra-adrenal retroperitoneal paraganglioma;extra-adrenal retroperitoneal paraganglioma;exactmatch
skin of the extremity;skin of the extremity;exactmatch
dendritic melanoma cell;dendritic melanoma cell;exactmatch
head and neck paraganglioma;head and neck paraganglioma;exactmatch
intra-abdominal paraganglioma;intra-abdominal paraganglioma;exactmatch
intestinal gangliocytic paraganglioma;gangliocytic intestinal paraganglioma;exactmatch
spinal paraganglioma;cauda equina paraganglioma;exactmatch
jugular foramen schwannoma;jugular foramen neurilemmoma;exactmatch
central nervous system anaplastic large cell lymphoma;anaplastic cns large cell lymphoma;exactmatch
microcystic/reticular schwannoma;microcystic/reticular schwannoma;exactmatch
peripheral intraneural angiosarcoma;peripheral intraneural angiosarcoma;exactmatch
adult meningeal melanoma;adult leptomeningeal melanoma;exactmatch
childhood meningeal melanoma;childhood leptomeningeal melanoma;exactmatch
meningeal melanoma;leptomeningeal melanoma;exactmatch
non-proliferating breast lesion;non-proliferating breast lesion;exactmatch
breast papillary ductal hyperplasia;breast papillary ductal hyperplasia;exactmatch
cerebral lymphoma in immunocompetent host;cerebral lymphoma in immunocompetent host;exactmatch
stage ii splenic marginal zone lymphoma;splenic marginal zone lymphoma stage ii;exactmatch
resectable pancreatic carcinoma;pancreatic carcinoma, resectable;exactmatch
brain stem ependymoma;brain stem ependymoma;exactmatch
brain stem glioblastoma;brain stem glioblastoma;exactmatch
refractory splenic marginal zone lymphoma;refractory splenic marginal zone b-cell lymphoma;exactmatch
recurrent splenic marginal zone lymphoma;recurrent splenic marginal zone b-cell lymphoma;exactmatch
stage iv splenic marginal zone lymphoma;splenic marginal zone lymphoma stage iv;exactmatch
stage iii splenic marginal zone lymphoma;splenic marginal zone lymphoma stage iii;exactmatch
stage i splenic marginal zone lymphoma;splenic marginal zone lymphoma stage i;exactmatch
renomedullary interstitial cell tumor;fibroma of renal medulla;exactmatch
refractory extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue;extranodal marginal zone b-cell lymphoma (malt type) refractory;exactmatch
recurrent extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue;recurrent extranodal marginal zone b-cell lymphoma (malt type);exactmatch
ann arbor stage iv extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue;ann arbor stage iv extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue;exactmatch
ann arbor stage iii extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue;ann arbor stage iii extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue;exactmatch
ann arbor stage ii extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue;ann arbor stage ii extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue;exactmatch
ann arbor stage i extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue;ann arbor stage i extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue;exactmatch
skin erosion;erosion;exactmatch
disease response;disease response;exactmatch
kidney lipoma;kidney lipoma;exactmatch
myopericyte;myopericyte;exactmatch
huge vascular channel formation;huge vascular channel formation;exactmatch
malignant intracranial neoplasm;intracranial cancer;exactmatch
marked nuclear atypia present;marked nuclear atypia present;exactmatch
lesion with diameter greater than 2 cm;lesion with diameter greater than 2 cm;exactmatch
deep lesion;deep lesion;exactmatch
capillary sized vascular channel formation;capillary sized vascular channel formation;exactmatch
solid glomus tumor;solid glomus tumor;exactmatch
vascular channel formation with muscular walls;vascular channel formation with muscular walls;exactmatch
dilated vascular space formation;dilated vascular space formation;exactmatch
lacrimal system neoplasm;lacrimal apparatus neoplasm;exactmatch
autonomic nervous system neoplasm;autonomic nervous system neoplasm;exactmatch
benign intracranial neoplasm;benign intracranial neoplasm;exactmatch
colorectal adenocarcinoma;adenocarcinoma of large bowel;exactmatch
cell defense process;cell defense process;exactmatch
ann arbor stage ii supradiaphragmatic mixed cellularity classic hodgkin lymphoma;ann arbor stage ii supradiaphragmatic mixed cellularity classic hodgkin lymphoma;exactmatch
regulation of cell death process;regulation of cell death;exactmatch
recurrent pharyngeal carcinoma;pharyngeal cancer, recurrent;exactmatch
ann arbor stage iv burkitt lymphoma;ann arbor stage iv burkitt lymphoma;exactmatch
ann arbor stage ii supradiaphragmatic nodular sclerosis classic hodgkin lymphoma;ann arbor stage ii supradiaphragmatic nodular sclerosis classic hodgkin lymphoma;exactmatch
ann arbor stage ii subdiaphragmatic nodular sclerosis classic hodgkin lymphoma;ann arbor stage ii subdiaphragmatic nodular sclerosis classic hodgkin lymphoma;exactmatch
endobronchial lipoma;endobronchial lipoma;exactmatch
ann arbor stage ii supradiaphragmatic lymphocyte-depleted classic hodgkin lymphoma;ann arbor stage ii supradiaphragmatic lymphocyte-depleted classic hodgkin lymphoma;exactmatch
ann arbor stage ii subdiaphragmatic lymphocyte-depleted classic hodgkin lymphoma;ann arbor stage ii subdiaphragmatic lymphocyte-depleted classic hodgkin lymphoma;exactmatch
ann arbor stage ii lymphocyte-depleted classic hodgkin lymphoma;ann arbor stage ii lymphocyte-depleted classic hodgkin lymphoma;exactmatch
nasal obstruction;nasal obstruction;exactmatch
ann arbor stage i supradiaphragmatic lymphocyte-depleted classic hodgkin lymphoma;ann arbor stage i supradiaphragmatic lymphocyte-depleted classic hodgkin lymphoma;exactmatch
ann arbor stage i subdiaphragmatic lymphocyte-depleted classic hodgkin lymphoma;ann arbor stage i subdiaphragmatic lymphocyte-depleted classic hodgkin lymphoma;exactmatch
ann arbor stage i lymphocyte-depleted classic hodgkin lymphoma;ann arbor stage i lymphocyte-depleted classic hodgkin lymphoma;exactmatch
urethral urothelial papilloma;urethral urothelial papilloma;exactmatch
ann arbor stage ii nodular sclerosis classic hodgkin lymphoma;ann arbor stage ii nodular sclerosis classic hodgkin lymphoma;exactmatch
localized fibrosarcoma;localized fibrosarcoma;exactmatch
recurrent epithelioid sarcoma;epithelioid sarcoma, recurrent;exactmatch
heart failure;cardiac failure;exactmatch
hearing impairment;hearing impairment;exactmatch
alopecia;alopecia;exactmatch
secondary cerebral hodgkin lymphoma;metastatic hodgkin lymphoma in the cerebral hemisphere;exactmatch
cerebral hodgkin lymphoma;cerebral hodgkin lymphoma;exactmatch
ann arbor stage ii nodular lymphocyte predominant hodgkin lymphoma;ann arbor stage ii nodular lymphocyte predominant hodgkin lymphoma;exactmatch
ann arbor stage ii subdiaphragmatic nodular lymphocyte predominant hodgkin lymphoma;ann arbor stage ii subdiaphragmatic nodular lymphocyte predominant hodgkin lymphoma;exactmatch
ann arbor stage ii supradiaphragmatic nodular lymphocyte predominant hodgkin lymphoma;ann arbor stage ii supradiaphragmatic nodular lymphocyte predominant hodgkin lymphoma;exactmatch
regurgitation;regurgitation;exactmatch
visual disturbance;visual disturbance;exactmatch
ann arbor stage i supradiaphragmatic nodular sclerosis classic hodgkin lymphoma;ann arbor stage i supradiaphragmatic nodular sclerosis classic hodgkin lymphoma;exactmatch
abnormal vaginal discharge;abnormal vaginal discharge;exactmatch
urinary retention;bladder distention;exactmatch
ann arbor stage i subdiaphragmatic nodular sclerosis classic hodgkin lymphoma;ann arbor stage i subdiaphragmatic nodular sclerosis classic hodgkin lymphoma;exactmatch
ann arbor stage ii subdiaphragmatic mixed cellularity classic hodgkin lymphoma;ann arbor stage ii subdiaphragmatic mixed cellularity classic hodgkin lymphoma;exactmatch
tissue damage;tissue damage;exactmatch
tinnitus;tinnitus;exactmatch
ann arbor stage ii mixed cellularity classic hodgkin lymphoma;ann arbor stage ii mixed cellularity classic hodgkin lymphoma;exactmatch
lymphadenopathy;adenopathy;exactmatch
ann arbor stage i supradiaphragmatic mixed cellularity classic hodgkin lymphoma;ann arbor stage i supradiaphragmatic mixed cellularity classic hodgkin lymphoma;exactmatch
ann arbor stage i subdiaphragmatic mixed cellularity classic hodgkin lymphoma;ann arbor stage i subdiaphragmatic mixed cellularity classic hodgkin lymphoma;exactmatch
sore throat;sore throat;exactmatch
ann arbor stage i supradiaphragmatic nodular lymphocyte predominant hodgkin lymphoma;ann arbor stage i supradiaphragmatic nodular lymphocyte predominant hodgkin lymphoma;exactmatch
ann arbor stage i subdiaphragmatic nodular lymphocyte predominant hodgkin lymphoma;ann arbor stage i subdiaphragmatic nodular lymphocyte predominant hodgkin lymphoma;exactmatch
concentric perivascular arrangement of tumor cells;concentric perivascular arrangement of tumor cells;exactmatch
cd34-positive neoplastic cells present;cd34-positive neoplastic cells present;exactmatch
benign nipple neoplasm;benign neoplasm of nipple;exactmatch
breast pleomorphic carcinoma;anaplastic breast carcinoma;exactmatch
breast neuroendocrine neoplasm;breast endocrine neoplasm;exactmatch
low grade breast mucoepidermoid carcinoma;low grade breast mucoepidermoid carcinoma;exactmatch
high grade breast mucoepidermoid carcinoma;high grade breast mucoepidermoid carcinoma;exactmatch
breast mucoepidermoid carcinoma;breast mucoepidermoid carcinoma;exactmatch
childhood lymphoma;childhood lymphoma;exactmatch
breast metaplastic carcinoma; mpbc;exactmatch
breast adenocarcinoma with squamous metaplasia;adenoacanthoma of breast;exactmatch
breast mixed ductal and lobular carcinoma;breast mixed ductal and lobular carcinoma;exactmatch
metastatic breast neuroendocrine tumor g1;metastatic breast carcinoid tumor;exactmatch
spinal cord melanoma;melanoma of spinal cord;exactmatch
spinal cord lymphoma;lymphoma of spinal cord;exactmatch
spinal chordoma;chordoma of spinal column;exactmatch
spinal cord neuroblastoma;neuroblastoma of spinal cord;exactmatch
brain sarcoma;brain sarcoma;exactmatch
central nervous system sarcoma;cns sarcoma;exactmatch
spinal cord sarcoma;sarcoma of spinal cord;exactmatch
breast neuroendocrine tumor g1;breast carcinoid tumor;exactmatch
breast signet ring cell carcinoma;breast signet ring cell carcinoma;exactmatch
malignant spindle-shaped to round cell;malignant spindle-shaped to round cell;exactmatch
breast leiomyosarcoma;breast leiomyosarcoma;exactmatch
benign breast phyllodes tumor;benign breast phyllodes tumor;exactmatch
breast atypical hyperplasia;atypical breast hyperplasia;exactmatch
breast complex fibroadenoma;breast complex fibroadenoma;exactmatch
breast spiradenoma;benign breast eccrine spiradenoma;exactmatch
breast rhabdomyosarcoma;breast rhabdomyosarcoma;exactmatch
breast extraskeletal osteosarcoma;breast extraskeletal osteosarcoma;exactmatch
breast liposarcoma;breast liposarcoma;exactmatch
breast fibrosarcoma;breast fibrosarcoma;exactmatch
metastatic breast signet ring cell carcinoma;metastatic breast signet ring cell carcinoma;exactmatch
breast angiosarcoma;angiosarcoma of breast;exactmatch
hereditary multiple exostoses;hereditary multiple exostoses;exactmatch
breast t-cell non-hodgkin lymphoma;breast t-cell non-hodgkin lymphoma;exactmatch
breast non-hodgkin lymphoma;breast non-hodgkin lymphoma;exactmatch
malignant breast spiradenoma;malignant breast eccrine spiradenoma;exactmatch
metastatic breast squamous cell carcinoma;metastatic breast squamous cell carcinoma;exactmatch
breast squamous cell carcinoma;breast squamous cell carcinoma;exactmatch
cerebral glioblastoma;cerebral glioblastoma;exactmatch
cerebellar glioblastoma;cerebellar glioblastoma;exactmatch
supratentorial glioblastoma;grade iv supratentorial astrocytic neoplasm;exactmatch
hemispheric anaplastic astrocytoma;anaplastic astrocytoma of cerebral hemisphere;exactmatch
breast adenoid cystic carcinoma;adenocystic breast carcinoma;exactmatch
diencephalic glioblastoma;diencephalic gbm;exactmatch
diencephalic astrocytoma;astrocytoma of diencephalon;exactmatch
benign diencephalic neoplasm;benign diencephalic neoplasm;exactmatch
malignant diencephalic neoplasm;malignant diencephalic neoplasm;exactmatch
diencephalic neoplasm;diencephalic neoplasm;exactmatch
anaplastic diencephalic astrocytoma;anaplastic astrocytoma of diencephalon;exactmatch
trigeminal nerve neoplasm;cranial nerve v neoplasms;exactmatch
infratentorial glioblastoma;grade iv infratentorial astrocytic neoplasm;exactmatch
olfactory nerve neoplasm;cranial nerve i neoplasms;exactmatch
vestibulocochlear nerve neoplasm;acoustic nerve neoplasm;exactmatch
nerve root neoplasm;neoplasm of nerve root;exactmatch
